source;translation;type;module;status;customer
"is lower";"ir mazāks";S;;T;N
"is greater or equal";"ir lielāks vai vienāds";S;;T;N
"is lower or equal";"ir mazāks vai vienāds";S;;T;N
"is";"ir ";S;;T;N
"is in";"ir iekš";S;;T;N
"Template";"Veidne";S;;T;N
"Unable to save template '%s'";"Nevar saglabāt veidni '%s'";S;;T;N
"Template '%s' saved";"Veidne '%s' saglabāta";S;;T;N
"Filter does not exist";"Filtrs neeksistē";S;;T;N
"Filter saved";"Filtrs saglabāts";S;;T;N
"Filter added";"Filtrs pievienots";S;;T;N
"Field";"Lauciņš";S;;T;N
"Code";"Kods";B;;T;N
"New field";"Jauns lauciņš";S;;T;N
"Can not create field";"Nevar izveidot lauciņu";S;;T;N
"Failed to delete %s row(s)";"Neizdevās izdzēst %s rindu(as)";S;merchant;T;N
"%s row(s) successfully deleted";"%s rinda(s) veiksmīgi izdzēstas";S;merchant;T;N
"Active view changed";"Aktīvais skats izmainīts";S;;T;N
"Error while changing active view";"Kļūda aktīvā skata izmaiņas procesā";S;;T;N
"View does not exist";"Skats neeksistē";S;;T;N
"Default view can not be modified";"Noklusējuma skats nevar tikt modificēts";S;;T;N
"Error while saving view ";"Kļūda skata saglabāšanas procesā";S;;T;N
"Default view can not be deleted";"Noklusējuma skatu nevar izdzēst";S;;T;N
"Error while deltting view";"Kļūda skata dzēšanas procesā";S;;T;N
"View deleted";"Skats izdzēst";S;;T;N
"View %s saved";"Skats %s saglabāts";S;;T;N
"Recommended";"Ieteicams";S;;T;N
"Current";"Šībrīža";S;;T;N
"Choose Language";"Izvēlieties valodu";S;;T;N
"Advanced Functionality";"Papildus Funkcionalitāte";B;affiliate;T;Y
"Selected theme";"Izvēlētā Tēma";S;;T;N
"Other themes";"Citas tēmas";S;;T;N
"No data or nothing matches your search";"Nav informācijas, nekas netika atrasts";S;;T;N
"Real list should look like this:";"Atskaitei būtu jāizskatās šādi::";S;;T;N
"Affiliate Link Protector/Cloaker";"Partnera url sargātājs/slēpējs";B;affiliate;T;Y
"AffLinkProtectorInnerDescription";"Jūs varat aizsargāt savas partnera saites, izmantojot mūsu saišu sargātāju/piesegu, piemēram, standarta partnera saites vietā: http://www.merchantsite.com/?a_aid=12345 
Jūs iegūtu: http://www.yourdomain.com/myredir.html";S;affiliate;T;Y
"Generate Cloaked File";"Ģenerēt piesegtu failu";S;affiliate;T;Y
"URL to protect / cloak";"URL lai aizsargātu/piesegtu";S;affiliate;T;Y
"Redirection type";"Novirzīšanas tips";S;affiliate;T;Y
"AffLinkProtectorHowToUse";"Lai to izmantotu, vienkārši sekojiet šiem soļiem:<br/>
1. Ierakstiet URL, kuru vēlaties pasargāt<br/>
2. Izvēlieties, kādu virzienmaiņas tipu vēlaties<br/>
3. Nospiediet Ģenerēt<br/><br/>
Kad tas būs radîts, jums tiks piedāvāts lejuplādēt mājas lapu. Saglabājiet to uz sava datora.
Kad tā ir saglabāta, augšuplādējiet to savā tīmekļa vietnē.
Tagad, tā vietā, lai izmantotu jūsu normālo partnera kodu, jūs varat sūtît uz savu augšupielādēto partnera mājas lapu, un, neviens nevarēs nodzēst jūsu partnera ID";S;affiliate;T;Y
"Target: ";"Mērķis: ";S;affiliate;T;Y
"Custom";"Pielāgots";S;;T;Y
"Direct Linking";"Tiešā saite";S;affiliate;T;Y
"Pattern";"Struktūra";S;affiliate;T;Y
"Real url";"Reālais url";S;affiliate;T;N
"Form preview";"Veidlapas priekšskatījums";S;;T;N
"Email notifications";"E-pasta ziņojumi";B;affiliate;T;Y
"FinancialOverview";"Finansu pārskats";S;affiliate;T;N
"FinancialOverviewDescription";"Finansiālās informācijas apraksts";S;affiliate;T;N
"You have";"Jums ir";B;;T;N
"approved unpaid commissions";"apstiprinātas, vēl neizmaksātas komisijas";S;affiliate;T;N
"and";"un";S;affiliate;T;N
"Remember me";"Atcerēties mani";S;affiliate;T;N
"History of payouts to me";"Saņemto Izmaksu Vēsture";S;affiliate;T;N
"Your total balance: ";"Jūsu kopējā bilance:";S;affiliate;T;N
"Pending commissions: ";"Neapstiprinātās komisijas:";S;affiliate;T;N
"Payout method and data";"Izmaksu metode un dati";S;;T;N
"Payout balances";"Izmaksu bilances";S;;T;N
"Personal Info";"Personīgā informācija";S;;T;N
"Counts";"Uzskatie";S;;T;N
"Impressions";"Apmeklējums";B;;T;Y
"Sales";"Pārdošanas";B;;T;Y
"SubSignupOverview";"Reģistrēt jaunus partnerus";S;affiliate;T;N
"SubSignupDownloadForms";"Lejuplādēt reģistrācijas un logina formas";S;affiliate;T;N
"SubSignupDownloadFormsDescription";"Šeit jūs varat lejuplādēt izejas kodu reģistrācijas/pieslēgšanās veidlapām, kuras varat izvietot savā lapā.
Jūs varat novietot reģistrācijas veidlapas kodu savā lapā, lai piesaistītu jaunus apakš-partnerus. Tāpat jūs varat novietot pievienošanās veidlapu jūsu mājas lapai, lai jūsu apakš-partneri varētu pieslēgties savam partneru panelim, caur jūsu tīmekļa vietni.";S;affiliate;T;N
"SubSignupStats";"Sub reģistrēšanās statistika";S;affiliate;T;N
"Number of your direct subaffiliates:";"Jūsu tiešo apakšpartneru skaits:";S;affiliate;T;Y
"Today";"Šodien";B;;T;Y
"This week";"Šajā nedēļā";B;;T;Y
"This month";"Šomēnes";B;;T;Y
"This year";"Šajā gadā";B;;T;Y
"All time";"Visu laiku";B;;T;N
"Data:";"Dati:";S;;T;N
"Chart:";"Tabula:";S;;T;N
"Group by:";"Grupēt pēc:";S;;T;N
"Commissions date";"Komisiju datums";S;affiliate;T;N
"Link (SubId) Tracking";"Saišu (SubId) izsekošana";B;affiliate;T;Y
"Details";"Detaļas";B;;T;Y
"Invoicing options";"Rēķina izrakstīšanas varianti";S;;T;N
"Affiliate status";"Partnera statuss";B;;T;N
"Custom filter";"Pielāgotais filtrs";S;merchant;T;N
"Affiliate statistics (all time)";"Partnera statistika (visu laiku)";B;merchant;T;N
"Quick links";"Ātrās saites";S;merchant;T;N
"Affiliate statistics this month";"Partnera statistika šim mēnesim";B;merchant;T;N
"There were no payouts for this affiliate so far";"Līdz šim šim partnerim izmaksas nav bijušas";S;merchant;T;N
"Optional fields";"Izvēles lauciņi";S;merchant;T;N
"You can set the notifications for new user - before he edits them.";"Jūs varat uzstādīt paziņojumu jaunam lietotājam - pirms viņš veic izmaiņas.";B;merchant;T;N
"Breadcrumbs";"""Maizes drupačas""";B;affiliate;T;N
"Affiliate menu";"Partneru izvēlne";S;merchant;T;N
"Header";"VIRSRAKSTS";S;merchant;T;N
"Icon";"Ikona";B;merchant;T;N
"Please select content from menu";"Lūdzu izvēlieties saturu no izvēlnes";S;merchant;T;N
"Signup form";"Reģistrācijas forma";C;;T;Y
"Affiliate sign up email";"Afilāšu reģistrācijas e-pasts";S;merchant;T;N
"Merchant new affiliate sign up notification email";"Tirgotāja jaunas afilātes reģistrācijas paziņojumu e-pasts";S;merchant;T;N
"Affiliate signup screen preview";"Afilātes reģistrācijas ekrāna priekšskatījums";S;merchant;T;N
"Total (unpaid) commission generated";"Kopējās (neizmaksātās) komisijas";S;merchant;T;N
"Affiliate panel theme";"Partneru paneļa dizains";B;merchant;T;Y
"Test link";"Pārbaudes saite";S;merchant;T;N
"General affiliate link";"Galvenā piesaistes saite";B;;T;Y
"Banner statistics";"Baneru statistika";B;merchant;T;Y
"Banner statistics this month";"Baneru statistika šajā mēnesī";B;merchant;T;Y
"Banner Destination";"Banera mērķis";S;merchant;T;N
"width";"Platums";B;merchant;T;N
"height";"Augstums";B;merchant;T;N
"Preview";"Priekšskatījums";B;;T;Y
"Text Link Preview";"Teksta saites priekšskatījums";S;merchant;T;N
"Commission statistics (all time)";"Komisiju statistika (par visu laiku)";B;merchant;T;N
"Commission statistics for this month";"Komisiju statistika par šo mēnesi";B;merchant;T;Y
"Campaign capping description";"Kampaņas ierobežojuma apraksts";S;merchant;T;N
"Campaign Type";"Kampaņas tips";B;merchant;T;Y
"Campaign Validity";"Kampaņas derīguma nosacījumi";S;merchant;T;N
"Allowed countries";"Atļautās valstis";S;merchant;T;N
"Choose countries for this campaign";"Izvēlieties valstis šai kampaņai";S;merchant;T;N
"Country capping behavior";"Valsts ierobežojuma uzvedības modelis";S;merchant;T;N
"Campaign status";"Kampaņas statuss";B;;T;Y
"Cookies";"''cookies'' jeb sīkdatnes";B;merchant;T;N
"Product ID matching";"Produkta ID salīdzināšana";S;merchant;T;N
"Campaign is ";"Kampaņa ir";S;merchant;T;N
"Commission types you want to support";"Komisiju tipi jūs vēlaties atbalstīt";S;merchant;T;N
"Your campaign was successfully defined";"Jūsu kampaņa ir tikusi veiksmīgi definēta";S;merchant;T;N
"Campaign wizard will help you create new campaign";"Kampaņas vednis palīdzēs jums uzvidot jaunu kampaņu";S;merchant;T;N
"Tracking clicks (referrals)";"Klikšķu (referāļu) izsekošana";S;merchant;T;N
"What is it";"Kas tas ir";S;merchant;T;N
"Where to put it";"Kur to ievietot";S;merchant;T;N
"Copy & paste this JavaScript code to your page";"Pārkopējiet šo JavaScript kodu savā lapā";S;merchant;T;N
"Type:";"Tips:";S;merchant;T;N
"Commission:";"Komisijas:";S;merchant;T;N
"2nd tier commission:";"2. paaudzes komisijas:";S;merchant;T;N
"3rd tier commission:";"3. paaudzes komisijas:";S;merchant;T;N
"4th tier commission:";"4. paaudzes komisijas:";S;merchant;T;N
"5th tier commission:";"5. paaudzes komisijas:";S;merchant;T;N
"Default currency";"Pamata valūta";S;merchant;T;N
"Date format";"Datuma formāts";B;;T;Y
"Language";"Valoda";B;;T;N
"Cookies privacy policy";"Sīkdatnes (cookies) privātuma politika";S;merchant;T;N
"URL status";"URL statuss";S;merchant;T;N
"Email notifications for merchant";"E-pasta paziņojumi administratoram";S;merchant;T;N
"Email notifications for affiliate";"E-pasta paziņojumi";S;merchant;T;N
"Build export";"Eksportēt būvi";S;merchant;T;N
"seconds.";"sekundes.";S;merchant;T;N
"What to do with these clicks";"Ko darīt ar šiem klikšķiem";S;merchant;T;N
"What to do with these orders";"Ko darīt ar šiem pasūtījumiem";S;merchant;T;N
"Recognize duplicate orders coming with the same order ID within";"Atpazīt dubultos pasūtījumus ar vienādu pasūtījuma ID ";S;merchant;T;N
"hours from initial sale.";"stundas pēc pirmās pārdošanas.";S;merchant;T;N
"Apply also to empty OrderIDs.";"Tāpat piemērot tukšajiem Ordera id (OrderIDs).";S;merchant;T;N
"SEO Links settings";"SEO saišu iestatījumi";S;merchant;T;N
".htaccess code";".htaccess (piekļuves) kods";B;;T;Y
"Import source";"Importa avots";S;merchant;T;N
"Log level";"Ieraksta līmenis";S;merchant;T;N
"Debug";"Debug jeb kļūdas novēršana";B;;T;N
"Special debug settings";"Speciāli lāgošanas (debug) iestatījumi";S;merchant;T;N
"Types of actions to log";"Par kādām darbībām veikt ierakstus";S;merchant;T;N
"Payout statistics (all time)";"Izmaksu statistika (par visu laiku)";B;merchant;T;N
"Payout statistics this month";"Izmaksu statistika par šo mēnesi";B;merchant;T;Y
"Minimum payout balances";"Minimālās izmaksu bilances";B;merchant;T;Y
"Invoicing settings";"Rēķina izrakstīšanas iestatījumi";S;merchant;T;N
"Payout invoice";"Izmaksu rēķins";B;merchant;T;N
"Default payout method for affiliates";"Noklusējuma izmaksu metode afilātēm";S;merchant;T;N
"Default payout method";"Noklusējuma izmaksu metode";S;merchant;T;N
"Payout option details";"Izmaksu metodes nianses";S;merchant;T;N
"Notes about this payment";"Piezīmes par šo izmaksu";S;merchant;T;N
"Affiliate note (visible to affiliate)";"Piezīmes partnerim (redzamas partnerim)";S;merchant;T;N
"Payout information email";"Izmaksu informācijas e-pasts";S;merchant;T;N
"Send email to affiliate(s) about this payment";"Sūtīt e-pastu partnerim(iem) par šo maksājumu";B;merchant;T;N
"Show affiliates";"Parādīt afilātes";S;merchant;T;N
"Street";"Iela";B;merchant;T;N
"City";"Pilsēta";B;;T;N
"Country";"Valsts";B;;T;N
"Affiliate payment note";"Partnera izmaksu piezīmes";B;merchant;T;N
"Send email to affiliate about this payment";"Sūtīt e-pastu afilātei par šo maksājumu";S;merchant;T;N
"Email template";"E-pasta veidne";B;merchant;T;N
"DirectLink URLs";"Tiešo Saišu URL";B;;T;N
"of total sales value";"no kopējā pārdošanas apjoma";S;merchant;T;N
"Unsent emails";"Nenosūtītie e-pasti";S;merchant;T;N
"Recipients";"Saņēmēji";B;;T;N
"URLs";"URLi";S;merchant;T;N
"Tracking";"Izsekošana";B;;T;N
"Affiliate linking method";"Partneru saitēšanas metode";S;merchant;T;N
"Will be done later";"Tiks izdarīts vēlāk";S;merchant;T;N
"Transaction statistics";"Transakciju statistika";B;merchant;T;N
"Transaction statistics this month";"Transakciju statistika šomēnes";B;merchant;T;N
"Mandatory fields";"Obligātie lauciņi";S;merchant;T;N
"Visible only to merchant";"Redzams tikai tirgotājam";S;merchant;T;N
"Visible also to affiliate";"Redzams arī partnerim";S;merchant;T;N
"GeneralTrackingInformation";"Galvenā izsekošanas informācija";S;merchant;T;N
"FirstClickTitle";"Pirmais klikšķis";S;merchant;T;N
"LastClickTitle";"Pēdējais klikšķis";S;merchant;T;N
"Troubleshooting";"Traucējumu meklēšana";B;merchant;T;N
"Turn on debugging";"Ieslēdziet debugging";S;merchant;T;N
"Make test click or sale";"Veiciet pārbaudes klikšķi vai pārdošanu";S;merchant;T;N
"Check Event log for the logged actions";"Pārbaudiet Notikumu (event) ierakstītās darbības";S;merchant;T;N
"VAT settings";"PVN iestatījumi";S;merchant;T;N
"Payout invoice - VAT version";"Izmaksu rēķins- PVN versija";B;merchant;T;N
"Additional info";"Papildus informācija";B;;T;N
"Edit available values";"Rediģēt pieejamās vērtības";B;;T;N
"Values are newline separated";"Vērtības tiek atdalītas ar svītru";S;;T;N
"First data line";"Pirmā datu līnija";S;;T;N
"Second data line";"Otrā datu līnija";S;;T;N
"from";"no";B;;T;N
"to";"līdz";B;;T;N
"Filter Info";"Filtra informācija";S;;T;N
"Search:";"Meklēt:";S;;T;N
"Netvibes";"Netvibes ";S;;T;N
"Google";"Google ";S;;T;N
"No data loaded";"Dati nav ielādēti";S;;T;N
"Select";"Izvēlēties";S;;T;N
"Upload image";"Augšupielādēt attēlu";S;;T;N
"File on the Internet (enter image URL)";"Fails no Interneta (ievadiet attēla URL)";S;;T;N
"Invalid License.";"Nederīga licence.";S;;T;N
"Congratulations";"Apsveicam";S;;T;N
"Your mail account is configured correctly and your installation is capable to send mails.";"Jūsu e-pasta konts ir pareizi nokonfigurēts un jūsu instalācija ir veiksmīga, lai varētu nosūtīt e-pastus.";S;;T;N
"There are currently no gadgets in this section.";"Pagaidām šajā sadaļā nav sīkrīku (gadgets).";S;;T;N
"Please review your search query and try to search gadgets again";"Lūdzu pārskatiet savus meklējuma kritērijus un mēģiniet meklēt sīkrīkus vēlreiz";S;;T;N
"Roles";"Lomas";B;;T;N
"Report for";"Atskaite par";S;;T;N
"Search in";"Kur Meklēt";S;;T;N
"for";"ko";S;;T;N
"Set New Password";"Izveidot jaunu paroli";B;;T;N
"Filter";"Filtrs";S;;T;N
"You can use following variables in template:";"Jūs varat izmantot sekojošus mainīgos veidnei:";S;;T;N
"Bold fields are mandatory and have to be included in teh template";"Izceltie lauki ir obligāti, un tiem ir noteikti jābūt templeitā";S;;T;N
"Trash";"Atkritumu kaste";S;;T;N
"Select wallpaper";"Izvēlēties tapetes";B;;T;N
"Wallpaper settings";"Tapešu iestatījumi";S;;T;N
"Add new wallpaper";"Pievienot jaunas tapetes";S;;T;N
"Accept License";"Piekrist licences nosacījumiem";C;;T;N
"Retype Password";"Atkārtot paroli";C;;T;N
"Passwords doesn't match";"Paroles nav identiskas";C;;T;N
"Database Hostname";"Datu bāzes Hosta vārds (Hostname)";B;;T;N
"Database Name";"Datu bāzes nosaukums";B;;T;N
"Next";"Nākamais";C;;T;N
"Installer Welcome";"Instalācijas sveiciens";C;;T;N
"Installer";"Instalētājs";B;;T;N
"Post Affiliate Pro";"Post Affiliate Pro";B;;T;Y
"Save";"Saglabāt";C;;T;Y
"Campaign logo";"Kampaņas logotips";C;merchant;T;Y
"Limit cookie lifetime to";"Ierobežot sīkdatnes (cookies) dzīves ciklu līdz";C;merchant;T;Y
"Overwrite previous cookies";"Pārrakstīt iepriekšējās sīkdatnes";C;merchant;T;Y
"Product IDs";"Produktu ID";C;merchant;T;N
"Active";"Aktīvs";C;;T;Y
"Paused (visible to affiliates)";"Pauzēts (redzams partneriem)";C;merchant;T;Y
"Stopped (invisible to affiliates)";"Apturēts (neredzams partneriem)";C;merchant;T;Y
"Commissions settings";"Komisiju iestatījumi";C;merchant;T;Y
"Edit details";"Rediģēt detaļas";C;;T;Y
"CampaignStatisticsHeader";"KampaņasStatistikaHeader";C;merchant;T;Y
"Stats";"Statistika";C;;T;N
"Next > ";"Nākošais >";C;merchant;T;Y
"Create";"Izveidot";C;;T;N
"Save changes";"Saglabāt izmaiņas";C;merchant;T;Y
"Edit campaign details";"Rediģēt kampaņas detaļas";C;merchant;T;Y
"Payout";"Izmaksa";B;;T;N
"Payout gadget description";"Izmaksu sīkrīka apraksts";C;affiliate;T;Y
"Subject";"Tēma";B;;T;N
"Custom page";"Pielāgota lapa";C;affiliate;T;Y
"On sale / lead";"Pārdošana / piesaiste";C;merchant;T;Y
"On subaffiliate signup";"No apakšpartnera reģistrācijas";C;;T;Y
"On subaffiliate sale";"No apakšpartnera pārdošanas";C;;T;Y
"Home";"Uz sākumu";B;;T;N
"HomeScreenDescription";"MājasSkataApraksts";C;affiliate;T;Y
"Apply VAT invoicing";"Pievienot PVN rēķinam";C;affiliate;T;Y
"Minimum payout option";"Minimālās izmaksas uzstādīšana";C;;T;Y
"Amount of registered capital";"Reģistrētā kapitāla apjoms";C;;T;Y
"Generate";"Ģenerēt";C;;T;Y
"PromoMaterials";"Reklāmas Materiāli";C;affiliate;T;Y
"CampaignsScreenDescription";"Sarakstu ar visām pieejamajām kampaņām jūs varat redzēt šeit";C;affiliate;T;Y
"Edit";"Rediģēt";C;;T;Y
"ChannelsDescription";"Kanāli ļauj jums izsekot savām reklāmas kampaņām.";C;affiliate;T;Y
"None";"neviens";B;;T;N
"Add channel";"Pievienot kanālu";C;affiliate;T;Y
"Add url";"Pievienot url";C;;T;N
"Check";"Pārbaudīt";B;affiliate;T;N
"All";"Visi";B;;T;N
"CreativesScreenDescription";"Saraksts ar visiem pieejamajiem baneriem un citiem reklāmas materiāliem";C;affiliate;T;Y
"Promotion";"Reklāma";B;;T;Y
"PromoToolsScreenDescription";"Promo rīku lapas apraksts";C;affiliate;T;N
"Show preview";"Parādīt priekšskatījumu";C;merchant;T;Y
"Raw clicks";"Neapstrādātie klikšķi";B;;T;Y
"Invoice";"Rēķins";B;;T;Y
"Payouts to me";"Izmaksas man";B;;T;N
"PayoutsListScreenDescription";"Saraksts ar visām komisijām, ko esmu saņēmis (usi)";C;affiliate;T;Y
"Quick Stats";"Ātrā statistika";B;;T;Y
"ReportsScreenDescription";"Atskaišu lapas apraksts";C;affiliate;T;N
"DescriptionSubAffiliatesSalesReport";"Apraksts par Apakš afilāšu atskaitēm";C;affiliate;T;N
"SubaffiliateSaleStatsScreenDescription";"Šeit jūs varat redzēt jūsu apakšpartneru pārdošanas (piesaistes) statistiku.";C;affiliate;T;Y
"Me";"Es";C;affiliate;T;N
"Signup bonus";"Reģistrācijas bonuss";C;;T;Y
"Refund";"Atmaksa";C;;T;N
"Loading...";"Ielādējas...";C;;T;Y
"URL page";"URL lapa";C;;T;N
"Delete";"Dzēst";C;;T;Y
"Area";"Reģions";C;;T;Y
"Bar";"Bars";C;;T;N
"Day";"Diena";B;;T;N
"Week";"Nedēļa";C;;T;Y
"Month";"Mēnesis";C;;T;Y
"Approve";"Apstiprināt";C;;T;Y
"Decline";"Atteikt";C;;T;N
"Photo";"Fotogrāfija";B;;T;Y
"Add Affiliate";"Pievienot partneri";C;merchant;T;N
"Change status";"Izmainīt statusu";C;;T;Y
"All affiliates";"Visi partneri";C;;T;N
"Affiliate manager";"Menedžeris";B;;T;N
"Edit affiliate";"Rediģēt partneri";C;merchant;T;Y
"Login to affiliate panel";"Pieslēgties partnera panelim";C;merchant;T;Y
"Refresh";"Atjaunot";C;;T;Y
"new@affiliate.com";"jauna@afilate.com";C;merchant;T;N
"Affiliate tree";"Partneru koks";B;merchant;T;N
"AffiliateTreeDescription";"Ataino jūsu partneru un apakšpartneru grafisko izvietojumu.";C;merchant;T;Y
"AffiliateStatisticsHeader";"Partneru statistika";C;merchant;T;N
"AffiliateStatisticsDescription";"Pārbaudiet šī partnera sniegumu. Zemāk atainotajā grafikā jūs redzat kopsavilkumus par dažādiem laika periodiem.";C;merchant;T;Y
