source;translation;type;module;status;customer
"Subaffiliates sales";"Subaffiliates sales";C;affiliate;N;N
"Subaffiliates Stats";"Subaffiliates Stats";C;affiliate;N;N
"Tree of Subaffiliates";"Tree of Subaffiliates";C;affiliate;N;N
"Referral ID is already used";"Referral ID is already used";S;;N;N
"add bonus commission to original referer for every sale";"add bonus commission to original referer for every sale";S;;N;N
"add bonus commission %s to original referer for every sale";"add bonus commission %s to original referer for every sale";S;;N;N
"Settings";"Settings";B;;N;N
"Default Merchant Agreement";"Default Merchant Agreement";B;;N;N
"Show hidden banners";"Show hidden banners";S;merchant;N;N
"Agreement between you and network owner.";"Agreement between you and network owner.";C;affiliate;N;N
"Enter default agreement between you (network owner) and account owner. This agreement may contain definition of fees, billing details, etc";"Enter default agreement between you (network owner) and account owner. This agreement may contain definition of fees, billing details, etc";C;affiliate;N;N
"External URL";"External URL";C;;N;N
"Type in full URL to the site you want to replicate.";"Type in full URL to the site you want to replicate.";C;;N;N
"Replicate external URL";"Replicate external URL";C;;N;N
"Replicate local files";"Replicate local files";C;;N;N
"Subaffiliates tree filter";"Subaffiliates tree filter";C;affiliate;N;N
"No commissiongroup recognized - this is just hint: This campaign has type: %s. If, problem occured during commissiongrup recognition, you shoud check if this type is correct.";"No commissiongroup recognized - this is just hint: This campaign has type: %s. If, problem occured during commissiongrup recognition, you shoud check if this type is correct.";S;;N;N
"There must be exactly one default campaign";"There must be exactly one default campaign";S;;N;N
" - default campaign";" - default campaign";S;affiliate;N;N
"Visible";"Visible";S;;N;N
"Campaign Category";"Campaign Category";S;;N;N
"Campaigns categories";"Campaigns categories";S;;N;N
"Campaigns categories allow you to categorize your campaigns to tree-like structure. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Campaigns categories allow you to categorize your campaigns to tree-like structure. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"In category";"In category";S;;N;N
"Campaigns Categories";"Campaigns Categories";S;;N;N
"Campaign categories structure was saved";"Campaign categories structure was saved";S;;N;N
"Parent Banner ID";"Parent Banner ID";S;merchant;N;N
"Parent Transaction";"Parent Transaction";S;merchant;N;N
"Date inserted";"Date inserted";S;merchant;N;N
"Browser";"Browser";S;merchant;N;N
"Recurring Commission ID";"Recurring Commission ID";S;merchant;N;N
"Click Count";"Click Count";S;merchant;N;N
"Tracking Method";"Tracking Method";S;merchant;N;N
"Commission type ID";"Commission type ID";S;merchant;N;N
"Sale ID";"Sale ID";S;merchant;N;N
"Split";"Split";S;merchant;N;N
"Log group ID";"Log group ID";S;merchant;N;N
"Download unimported .csv";"Download unimported .csv";S;merchant;N;N
"Initialize import";"Initialize import";S;merchant;N;N
"Import Transactions";"Import Transactions";B;merchant;N;N
"Campaign ID is mandatory for automatic commissions computing";"Campaign ID is mandatory for automatic commissions computing";S;merchant;N;N
"User ID is mandatory for automatic commissions computing";"User ID is mandatory for automatic commissions computing";S;merchant;N;N
"Campaign with Campaign ID: ";"Campaign with Campaign ID: ";S;merchant;N;N
"Importing transactions";"Importing transactions";S;merchant;N;N
"Duplicate row";"Duplicate row";S;merchant;N;N
"Import was not successful.";"Import was not successful.";S;merchant;N;N
"There must be exactly one row object";"There must be exactly one row object";S;;N;N
"Business Catalyst API Login";"Business Catalyst API Login";S;;N;N
"Business Catalyst API Password";"Business Catalyst API Password";S;;N;N
"Business Catalyst domain name";"Business Catalyst domain name";S;;N;N
"Business Catalyst API Site Id";"Business Catalyst API Site Id";S;;N;N
"You can find this Site Id in Business Catalyst Admin panel - Api Integration";"You can find this Site Id in Business Catalyst Admin panel - Api Integration";S;;N;N
"PAP Custom field name in BC";"PAP Custom field name in BC";S;;N;N
"PAP custom field's name that you setup in Business Catalyst Admin Panel.";"PAP custom field's name that you setup in Business Catalyst Admin Panel.";S;;N;N
"Wrong DateTime format. Use: YYYY-MM-DD HH:MM:SS !";"Wrong DateTime format. Use: YYYY-MM-DD HH:MM:SS !";S;;N;N
"Business Catalyst plugin settings saved";"Business Catalyst plugin settings saved";S;;N;N
"Adobe Business Catalyst Plugin";"Adobe Business Catalyst Plugin";S;;N;N
"This plugin handles Adobe Business Catalyst (integration of Post Affiliate with Adobe Business Catalyst)";"This plugin handles Adobe Business Catalyst (integration of Post Affiliate with Adobe Business Catalyst)";S;;N;N
"Process all items in cart as one big transaction.";"Process all items in cart as one big transaction.";S;;N;N
"Categories";"Categories";B;;N;N
"You can modify campaign categories by dragging them.";"You can modify campaign categories by dragging them.";S;merchant;N;N
"No Campaign Categories exists";"No Campaign Categories exists";S;merchant;N;N
"Transaction data";"Transaction data";S;merchant;N;N
"Import file format";"Import file format";S;merchant;N;N
"Import file";"Import file";S;merchant;N;N
"Transaction import settings";"Transaction import settings";S;merchant;N;N
"Show all campaigns";"Show all campaigns";C;affiliate;N;N
"Save structure";"Save structure";C;;N;N
"New category";"New category";C;;N;N
"New Category";"New Category";C;;N;N
"Categories structure changed, but is not saved";"Categories structure changed, but is not saved";C;;N;N
"Categories structure";"Categories structure";C;;N;N
"Change...";"Change...";C;;N;N
"Campaigns Categories Manager";"Campaigns Categories Manager";C;;N;N
"CampaignsCategoryListDescription";"CampaignsCategoryListDescription";C;;N;N
"Image";"Image";C;;N;N
"category is visible to all affiliates";"category is visible to all affiliates";C;;N;N
"Save category";"Save category";C;;N;N
"Category details";"Category details";C;;N;N
"Edit categories";"Edit categories";C;;N;N
"No category selected. Please select one, or create new one.";"No category selected. Please select one, or create new one.";C;;N;N
"If your default affiliate is not invited into your default campaign, unreferred sales do not be added to the default affiliate.";"If your default affiliate is not invited into your default campaign, unreferred sales do not be added to the default affiliate.";C;merchant;N;N
"Compute commissions automaticaly";"Compute commissions automaticaly";C;merchant;N;N
"Do not match";"Do not match";C;merchant;N;N
"Match transaction by";"Match transaction by";C;merchant;N;N
"From input data";"From input data";C;merchant;N;N
"Status of imported transactions";"Status of imported transactions";C;merchant;N;N
"Skip first row";"Skip first row";C;merchant;N;N
"Please select source file";"Please select source file";C;merchant;N;N
"Transactions Import";"Transactions Import";C;merchant;N;N
"Field %s is required. Please select it in one of fields select boxes.";"Field %s is required. Please select it in one of fields select boxes.";C;merchant;N;N
"Field %s";"Field %s";C;merchant;N;N
"It seems so, that your cron is not running. Please setup your cron properly.";"It seems so, that your cron is not running. Please setup your cron properly.";S;merchant;N;N
"ID:";"ID:";S;merchant;N;N
"If checked, then all invoices generated when affiliates are paid will be sent to merchant.";"If checked, then all invoices generated when affiliates are paid will be sent to merchant.";C;merchant;N;N
"If checked, then all invoices generated when affiliates are paid will be sent to affiliate.";"If checked, then all invoices generated when affiliates are paid will be sent to affiliate.";C;merchant;N;N
"Affiliate ID will be used as Referral IDs so both numbers will be the same. %sWe do not recommend to use this plugin with ReferralID length constrain plugin, Username ReferralID plugin and Mandatory referral id for affiliate plugin.%s";"Affiliate ID will be used as Referral IDs so both numbers will be the same. %sWe do not recommend to use this plugin with ReferralID length constrain plugin, Username ReferralID plugin and Mandatory referral id for affiliate plugin.%s";S;;N;N
"Affiliate user ids will be genrated as numeric sequence from specified number. New affiliates will have userid set to previous_userid+1. %sWe do not recommend to use this plugin with Mandatory referral id for affiliate plugin.%s";"Affiliate user ids will be genrated as numeric sequence from specified number. New affiliates will have userid set to previous_userid+1. %sWe do not recommend to use this plugin with Mandatory referral id for affiliate plugin.%s";S;affiliate;N;N
"Valid until";"Valid until";S;;N;N
"Archive after expiration";"Archive after expiration";S;;N;N
"Banner does not exists";"Banner does not exists";S;;N;N
"Banner in rotator saved";"Banner in rotator saved";S;;N;N
"Publish banner on date must be lower then Expire banner on";"Publish banner on date must be lower then Expire banner on";S;;N;N
"Other affiliate (hidden due privacy)";"Other affiliate (hidden due privacy)";S;affiliate;N;N
"Refund / chargeback of selected transaction(s) was successfully made";"Refund / chargeback of selected transaction(s) was successfully made";S;merchant;N;N
"Server overloaded. Task runner interrupted (%s times/runs interrupted).";"Server overloaded. Task runner interrupted (%s times/runs interrupted).";S;;N;N
"Domain name of your site in Business Catalyst. E.g. pap.businesscatalyst.com";"Domain name of your site in Business Catalyst. E.g. pap.businesscatalyst.com";S;;N;N
"Always";"Always";C;;N;N
"Publish banner on";"Publish banner on";C;;N;N
"Expire banner on";"Expire banner on";C;;N;N
"Archive banner after expiration";"Archive banner after expiration";C;;N;N
"Full-Forced Matrix";"Full-Forced Matrix";C;;N;N
"This option also apply forced-matrix rules for unreffered affiliates that are normally attached to affiliate set-up in 'Assign non-referred affiliate to' option.";"This option also apply forced-matrix rules for unreffered affiliates that are normally attached to affiliate set-up in 'Assign non-referred affiliate to' option.";C;;N;N
"United States, metro areas";"United States, metro areas";C;;N;N
"Campaign invitation";"Campaign invitation";C;;N;N
"Banner In Rotator";"Banner In Rotator";C;merchant;N;N
"Toggle text left to right";"Toggle text left to right";C;;N;N
"Add %s Gadget";"Add %s Gadget";C;;N;N
"Get Affiliate's childs e-mails";"Get Affiliate's childs e-mails";S;;N;N
"Can not locate primary key item for ";"Can not locate primary key item for ";S;merchant;N;N
"Internal processing error during import from %s on line %s. Throw (horrible) exception: %s";"Internal processing error during import from %s on line %s. Throw (horrible) exception: %s";S;merchant;N;N
"Error occured during import from %s on line %s. Can not update affiliate with id %s. Throw exception: %s";"Error occured during import from %s on line %s. Can not update affiliate with id %s. Throw exception: %s";S;merchant;N;N
"Last synchronization date";"Last synchronization date";S;;N;N
"Do not change this unless you are migrating to another Business Catalyst account. If you are migrating set this to date from when you want to start synchronization.";"Do not change this unless you are migrating to another Business Catalyst account. If you are migrating set this to date from when you want to start synchronization.";S;;N;N
"Last processed entity Id";"Last processed entity Id";S;;N;N
"Do not change this unless you are migrating to another Business Catalyst account. If you are migrating set this to 0.";"Do not change this unless you are migrating to another Business Catalyst account. If you are migrating set this to 0.";S;;N;N
"Broadcast Email";"Broadcast Email";C;affiliate;N;N
"You can send email to all your child affiliates.";"You can send email to all your child affiliates.";C;affiliate;N;N
"Your network account";"Your network account";C;affiliate;N;N
"Below you will find integration wizards, which will help you to integrate your installation with your website, shop or payment processor.";"Below you will find integration wizards, which will help you to integrate your installation with your website, shop or payment processor.";C;merchant;N;N
"One or more of countries (";"One or more of countries (";S;;N;N
"SubId tracking can be made using <strong>Channels</strong>. For additional tracking, you can append up to two custom parameters <b>data1</b> and <b>data2</b> to the link URL.<br/>These parameters will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";"SubId tracking can be made using <strong>Channels</strong>. For additional tracking, you can append up to two custom parameters <b>data1</b> and <b>data2</b> to the link URL.<br/>These parameters will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";S;affiliate;N;N
"You should put this clicks tracking code into <b>EVERY</b> page that will be the target of affiliate links.<br/>The best practice is to put it somewhere into the footer of your page.<br/>If you use good website content management system, this should guarantee that the tracking code will be executed in every page.";"You should put this clicks tracking code into <b>EVERY</b> page that will be the target of affiliate links.<br/>The best practice is to put it somewhere into the footer of your page.<br/>If you use good website content management system, this should guarantee that the tracking code will be executed in every page.";S;merchant;N;N
"Cookie privacy policy influences if the tracking cookies will be blocked by browsers, so it si important to set it.<br/>You should set at least Compact P3P policy. If you don't want to generate it for your site, use the following string: NOI NID ADMa DEVa PSAa OUR BUS ONL UNI COM STA OTC";"Cookie privacy policy influences if the tracking cookies will be blocked by browsers, so it si important to set it.<br/>You should set at least Compact P3P policy. If you don't want to generate it for your site, use the following string: NOI NID ADMa DEVa PSAa OUR BUS ONL UNI COM STA OTC";S;merchant;N;N
"Country settings";"Country settings";S;merchant;N;N
"Add country specific commission";"Add country specific commission";C;;N;N
"You must enable this commission type first, to be able to add more commissions specific for certain country.";"You must enable this commission type first, to be able to add more commissions specific for certain country.";C;;N;N
"Mail to friend";"Mail to friend";S;;N;N
"Personal message";"Personal message";B;;N;N
"Scheduled  mail";"Scheduled  mail";S;;N;N
"Settings were saved";"Settings were saved";S;merchant;N;N
"Not availible";"Not availible";S;;N;N
"Delete Logins History";"Delete Logins History";S;;N;N
"one week";"one week";S;;N;N
"two weeks";"two weeks";S;;N;N
"one month";"one month";S;;N;N
"Login history older than %s was deleted";"Login history older than %s was deleted";S;;N;N
"Failed to delete login history";"Failed to delete login history";S;;N;N
"Send to a friend";"Send to a friend";B;;N;N
"Delete logins history";"Delete logins history";S;merchant;N;N
"Delete logins history older than";"Delete logins history older than";S;merchant;N;N
"Send emails per minute";"Send emails per minute";C;;N;N
"With country specific commissions you can specify differen amount of commission related to sepcific country or gorup of countries. If there are no country commissions defined, you can specify one by clicking on ""Add country specific item"" button.";"With country specific commissions you can specify differen amount of commission related to sepcific country or gorup of countries. If there are no country commissions defined, you can specify one by clicking on ""Add country specific item"" button.";C;;N;N
"There are no country specific commissions defined";"There are no country specific commissions defined";C;;N;N
"Custom %s commissions for country:";"Custom %s commissions for country:";C;;N;N
"...";"...";C;;N;N
"has to be longer than %s characters";"has to be longer than %s characters";C;;N;N
"has to be shorter than %s characters";"has to be shorter than %s characters";C;;N;N
"Are you sure you want to delete selected logins?";"Are you sure you want to delete selected logins?";C;;N;N
"Merchant - Commission approved";"Merchant - Commission approved";B;merchant;N;N
"Commission approved";"Commission approved";B;merchant;N;N
"Failed to delete type, some transactions are connected to this type. Remove them first.";"Failed to delete type, some transactions are connected to this type. Remove them first.";S;merchant;N;N
"Commission type successfully removed";"Commission type successfully removed";S;merchant;N;N
"Error during removing commission type:";"Error during removing commission type:";S;merchant;N;N
"Error during removing commission type settings:";"Error during removing commission type settings:";S;merchant;N;N
"Delete visitor affiliates";"Delete visitor affiliates";S;affiliate;N;N
"Download of DpApi.class.php file";"Download of DpApi.class.php file";S;;N;N
"PapApi.class.php is bundled to each distribution of DownloadProtect";"PapApi.class.php is bundled to each distribution of DownloadProtect";S;;N;N
"Remove";"Remove";C;;N;N
"On commission approved";"On commission approved";C;merchant;N;N
"Delete expired visitor - affiliate relations";"Delete expired visitor - affiliate relations";C;merchant;N;N
"Please add recepients.";"Please add recepients.";S;affiliate;N;N
"cost";"cost";S;;N;N
"numbers";"numbers";S;;N;N
"Totals";"Totals";S;;N;N
"avg commission";"avg commission";S;;N;N
"To start manual execution of background tasks click button Start. Application will execute all pending background tasks automatically in multiple requests from browser (one browser request takes about 10 seconds and in this time can be other requests sent from browser delayed). Cron tasks execution will continue until you push Stop button or close this window.";"To start manual execution of background tasks click button Start. Application will execute all pending background tasks automatically in multiple requests from browser (one browser request takes about 10 seconds and in this time can be other requests sent from browser delayed). Cron tasks execution will continue until you push Stop button or close this window.";S;;N;N
"Show";"Show";C;;N;N
"and %s more";"and %s more";C;;N;N
"[cs] - defined for specified country(countries)";"[cs] - defined for specified country(countries)";C;merchant;N;N
"Only first transaction will be imported, other transatcions with same ID will be ignored";"Only first transaction will be imported, other transatcions with same ID will be ignored";C;merchant;N;N
"Thank you, your mail will be delivered within next few minutes.";"Thank you, your mail will be delivered within next few minutes.";S;affiliate;N;N
"expand width by adding or expand height by adding must be defined";"expand width by adding or expand height by adding must be defined";S;;N;N
"expand height by adding or expand width by adding must be defined";"expand height by adding or expand width by adding must be defined";S;;N;N
"Matrix %sx fill bonus";"Matrix %sx fill bonus";S;;N;N
"Ascending";"Ascending";B;;N;N
"Descending";"Descending";B;;N;N
"Import %s";"Import %s";S;;N;N
"Username is already used by another user.";"Username is already used by another user.";S;;N;N
"Number of Logins";"Number of Logins";S;merchant;N;N
"Number of logins";"Number of logins";S;merchant;N;N
"affiliates";"affiliates";S;merchant;N;N
"affiliates parentuserid";"affiliates parentuserid";S;merchant;N;N
"payout options";"payout options";S;merchant;N;N
"Could not import data. Exception: %s";"Could not import data. Exception: %s";S;;N;N
"Number of itmes in row do not match with number of header items.";"Number of itmes in row do not match with number of header items.";S;;N;N
"Row %s: ";"Row %s: ";S;;N;N
"Row %s has not any data. End of importing %s.";"Row %s has not any data. End of importing %s.";S;;N;N
"End of file. End of importing %s.";"End of file. End of importing %s.";S;;N;N
"Imported rows: %s";"Imported rows: %s";S;;N;N
"Wrong rows: %s";"Wrong rows: %s";S;;N;N
"Can not instantiate tasks %s with error %s";"Can not instantiate tasks %s with error %s";S;;N;N
"Error while running task %s. Message: %s. Trace: %s.";"Error while running task %s. Message: %s. Trace: %s.";S;;N;N
"Save only matched recurring commission";"Save only matched recurring commission";S;;N;N
"This setting causes, that every recurring payment will be saved only if orderid (subscription id) will be matched with orderid in recurring commissions. If orderid will not be matched, than initialize recurring commission will not be created.";"This setting causes, that every recurring payment will be saved only if orderid (subscription id) will be matched with orderid in recurring commissions. If orderid will not be matched, than initialize recurring commission will not be created.";S;;N;N
"Days of validity";"Days of validity";S;affiliate;N;N
"Number of days that defines validity of this plugin action (in days)";"Number of days that defines validity of this plugin action (in days)";S;affiliate;N;N
"Bonus amount";"Bonus amount";S;affiliate;N;N
"Bonus type";"Bonus type";S;affiliate;N;N
"Configuration saved";"Configuration saved";S;;N;N
"Subaffiliate first sale extra bonus";"Subaffiliate first sale extra bonus";S;affiliate;N;N
"This plugin will create an extra bonus for affiliate, when his sub-affiliate make first sale.";"This plugin will create an extra bonus for affiliate, when his sub-affiliate make first sale.";S;affiliate;N;N
"Top level affiliate takes 100% commission from sub affiliates. It is not recommended to use this plugin with activated Top Level Affiliate Fixed Commision!";"Top level affiliate takes 100% commission from sub affiliates. It is not recommended to use this plugin with activated Top Level Affiliate Fixed Commision!";S;affiliate;N;N
"Set up cron interval (default value is every five minutes).";"Set up cron interval (default value is every five minutes).";S;merchant;N;N
"This command you can use directly from crontab:";"This command you can use directly from crontab:";S;merchant;N;N
"Shared options";"Shared options";S;merchant;N;N
"affiliate will be saved as a child to his original referring affiliate and the matrix of original referring affiliate will be expanded";"affiliate will be saved as a child to his original referring affiliate and the matrix of original referring affiliate will be expanded";S;merchant;N;N
"Enter emails separated by new line, comma or semicolon.";"Enter emails separated by new line, comma or semicolon.";C;;N;N
"use system default email";"use system default email";C;;N;N
"Sender";"Sender";C;;N;N
"Send this email to all your friends. Just enter their email addresses separated by comma, new line or semicolon and hit button Send.";"Send this email to all your friends. Just enter their email addresses separated by comma, new line or semicolon and hit button Send.";C;;N;N
"use my email - %s";"use my email - %s";C;;N;N
"For description of statuses see knowledgebase. %s";"For description of statuses see knowledgebase. %s";C;affiliate;N;N
"Priority";"Priority";C;;N;N
"add filled matrix bonus";"add filled matrix bonus";C;;N;N
"remove last filled matrix bonus";"remove last filled matrix bonus";C;;N;N
"expand width by adding";"expand width by adding";C;;N;N
"expand height by adding";"expand height by adding";C;;N;N
"Matrix fill bonus";"Matrix fill bonus";C;;N;N
"Bonus given to the affiliate when he fills his matrix";"Bonus given to the affiliate when he fills his matrix";C;;N;N
"all other filled matrixes";"all other filled matrixes";C;;N;N
"Expand matrix";"Expand matrix";C;;N;N
"%s or %s must be defined";"%s or %s must be defined";C;;N;N
"%sx filled matrix";"%sx filled matrix";C;;N;N
"Max. transactions count";"Max. transactions count";C;merchant;N;N
"You can specify maximum transactions that will be included in your email reports. This can prevent from sending huge mails with thousands of transactions in list. Note: Negative number will turn of this limitation";"You can specify maximum transactions that will be included in your email reports. This can prevent from sending huge mails with thousands of transactions in list. Note: Negative number will turn of this limitation";C;merchant;N;N
"Channel code";"Channel code";C;merchant;N;N
"Channel code of currently selected affiliate";"Channel code of currently selected affiliate";C;merchant;N;N
"URL must be unique.";"URL must be unique.";S;;N;N
"Connect your affiliate program with Facebook. Help your affiliates to share banners on Facebook with friends.";"Connect your affiliate program with Facebook. Help your affiliates to share banners on Facebook with friends.";S;;N;N
"This feature allows affiliates to send the promo emails directly from their panel to friends. %s";"This feature allows affiliates to send the promo emails directly from their panel to friends. %s";S;;N;N
"More details read in our Knowledge Base";"More details read in our Knowledge Base";S;;N;N
"lower than (<) %s";"lower than (<) %s";S;;N;N
"higher than (>) %s";"higher than (>) %s";S;;N;N
"between (>) %s and (<) %s";"between (>) %s and (<) %s";S;;N;N
"equal to (=) %s";"equal to (=) %s";S;;N;N
"Twitter Connect";"Twitter Connect";S;;N;N
"Help your affiliates to tweet about your banners through Twitter.";"Help your affiliates to tweet about your banners through Twitter.";S;;N;N
"Campaign with id %s does not exist.";"Campaign with id %s does not exist.";S;merchant;N;N
"Banner with id %s does not exist.";"Banner with id %s does not exist.";S;merchant;N;N
"Could not check database sql mode. Message: %s";"Could not check database sql mode. Message: %s";S;;N;N
"Database sql mode is ""NO_AUTO_VALUE_ON_ZERO"", remove it from mysql configuration file.";"Database sql mode is ""NO_AUTO_VALUE_ON_ZERO"", remove it from mysql configuration file.";S;;N;N
"Server access configured properly";"Server access configured properly";S;;N;N
"Server access is probably not configured properly";"Server access is probably not configured properly";S;;N;N
"If you have Apache and mod_security module on it, it must be properly configured. If you notice some stability problems, please write to your hosting, that they turn off this module for location were PAP is installed. If you do not have Apache, then your server is probably not able to make requests to its self.";"If you have Apache and mod_security module on it, it must be properly configured. If you notice some stability problems, please write to your hosting, that they turn off this module for location were PAP is installed. If you do not have Apache, then your server is probably not able to make requests to its self.";S;;N;N
"Corrupted language file %s";"Corrupted language file %s";S;;N;N
"%s refused active %s plugin";"%s refused active %s plugin";S;;N;N
"Setting %s have the same value %s, no change needed - skipping";"Setting %s have the same value %s, no change needed - skipping";S;;N;N
"Running task %s";"Running task %s";S;;N;N
"Autoresponder";"Autoresponder";S;;N;N
"AWeber autoresponder's subscription address; mylist@aweber.com";"AWeber autoresponder's subscription address; mylist@aweber.com";S;;N;N
"AWeber saved";"AWeber saved";S;;N;N
"AWeber Autoresponder Integration";"AWeber Autoresponder Integration";S;;N;N
"Register your new affiliates automatically to AWeber.  Press the Configure button and enter your AWeber autoresponder list name.  To use, simply enable the AWeber ""Premium Web Cart"" email parser, located in your AWeber List Settings.";"Register your new affiliates automatically to AWeber.  Press the Configure button and enter your AWeber autoresponder list name.  To use, simply enable the AWeber ""Premium Web Cart"" email parser, located in your AWeber List Settings.";S;;N;N
"Discount duty";"Discount duty";S;;N;N
"Discount freight";"Discount freight";S;;N;N
"Discounts duty tax from total cost value.";"Discounts duty tax from total cost value.";S;;N;N
"Discounts freight tax from total cost value.";"Discounts freight tax from total cost value.";S;;N;N
"Custom value separator must be set.";"Custom value separator must be set.";S;;N;N
"Variable";"Variable";S;;N;N
"Enter the variable used for storing PAP VisitorID.";"Enter the variable used for storing PAP VisitorID.";S;;N;N
"Bluepay";"Bluepay";S;;N;N
"This plugin handles Bluepay integration with PAP";"This plugin handles Bluepay integration with PAP";S;;N;N
"After signup of affiliate to Post Affiliate Pro, this plugin will register user also in GetResponse service. Plugins requires you to enter GetResponse API Key, which is offered only for customers paying for GetResponse services. GetResponse is an easy-to-use, web-based email marketing solution that can help you to build your permission-based mailing lists, maximize your conversion ratios, increase your profitability and build customer confidence. Visit GetResponse here  at %s";"After signup of affiliate to Post Affiliate Pro, this plugin will register user also in GetResponse service. Plugins requires you to enter GetResponse API Key, which is offered only for customers paying for GetResponse services. GetResponse is an easy-to-use, web-based email marketing solution that can help you to build your permission-based mailing lists, maximize your conversion ratios, increase your profitability and build customer confidence. Visit GetResponse here  at %s";S;;N;N
"Use value before separator as a coupon";"Use value before separator as a coupon";S;;N;N
"When this option is checked PAP expects that value in custom field before separator is a coupon code. In paypal button code put the coupon code into ""custom"" field and then use code to set correct separator PostAffTracker.setAppendValuesToField('YOUR_SEPARATOR');";"When this option is checked PAP expects that value in custom field before separator is a coupon code. In paypal button code put the coupon code into ""custom"" field and then use code to set correct separator PostAffTracker.setAppendValuesToField('YOUR_SEPARATOR');";S;;N;N
"You need insert Custom value separator for tracking by coupons";"You need insert Custom value separator for tracking by coupons";S;;N;N
"Substract shipping and handling from total cost";"Substract shipping and handling from total cost";S;;N;N
"Subtotal value will be used as total cost. Subtotal cost is total cost value without shipping and handling cost";"Subtotal value will be used as total cost. Subtotal cost is total cost value without shipping and handling cost";S;;N;N
"Check ccBill refunds and chargebacks";"Check ccBill refunds and chargebacks";S;;N;N
"Processed rebill from ccBill transaction: ";"Processed rebill from ccBill transaction: ";S;;N;N
"Process rebills";"Process rebills";S;;N;N
"Use recurring commission feature to handle the recurring payments";"Use recurring commission feature to handle the recurring payments";S;;N;N
"Refunds and chargebacks processing time frame";"Refunds and chargebacks processing time frame";S;;N;N
"ccBill account number";"ccBill account number";S;;N;N
"ccBill subaccount number";"ccBill subaccount number";S;;N;N
"ccBill datalink username";"ccBill datalink username";S;;N;N
"ccBill datalink password";"ccBill datalink password";S;;N;N
"If you want to process refunds or chargebacks, you need to set up your ccBill account";"If you want to process refunds or chargebacks, you need to set up your ccBill account";S;;N;N
"If recurring commission feature is avaliable, it will be used to handle all recurring payments from ccBill";"If recurring commission feature is avaliable, it will be used to handle all recurring payments from ccBill";S;;N;N
"Maximum timeframe, that will be checked for refunds or chargebacks changes";"Maximum timeframe, that will be checked for refunds or chargebacks changes";S;;N;N
"Insert here your ccBill account number";"Insert here your ccBill account number";S;;N;N
"Insert here your ccBill subaccount number";"Insert here your ccBill subaccount number";S;;N;N
"Insert here your ccBill datalink username";"Insert here your ccBill datalink username";S;;N;N
"Insert here your ccBill datalink password";"Insert here your ccBill datalink password";S;;N;N
"Numeric value. Priority can affect movement of the affiliate throught commission groups by performance rules.";"Numeric value. Priority can affect movement of the affiliate throught commission groups by performance rules.";C;;N;N
"Affiliate cannot change his username";"Affiliate cannot change his username";B;merchant;N;N
"Compressed commission rule saved";"Compressed commission rule saved";S;;N;N
"Compressed commission placement model";"Compressed commission placement model";S;;N;N
"This feature applies compressed commission placement model.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"This feature applies compressed commission placement model.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"Placement Overview";"Placement Overview";B;;N;N
"Compressed Commission";"Compressed Commission";S;;N;N
"It is not possible to simulate recalculation commissions of affiliates who reached condition.";"It is not possible to simulate recalculation commissions of affiliates who reached condition.";S;;N;N
"It is not possible to recalculate commissions of affiliates who reached condition.";"It is not possible to recalculate commissions of affiliates who reached condition.";S;;N;N
"Rule value";"Rule value";S;;N;N
"Unable to find commision for transaction id=";"Unable to find commision for transaction id=";S;;N;N
"No affiliates for recalculate commissions.";"No affiliates for recalculate commissions.";S;;N;N
"No unpaid transactions of affected affiliates for recalculate commissions.";"No unpaid transactions of affected affiliates for recalculate commissions.";S;;N;N
"Simulation of recalculate transacions:";"Simulation of recalculate transacions:";S;;N;N
"Recalculate transactions:";"Recalculate transactions:";S;;N;N
"Error during performing compression model calculations: %s";"Error during performing compression model calculations: %s";S;;N;N
"Removed transaction:";"Removed transaction:";S;;N;N
"Declined transaction:";"Declined transaction:";S;;N;N
"Paid transaction (not changed):";"Paid transaction (not changed):";S;;N;N
"Changed transaction:";"Changed transaction:";S;;N;N
"New Commission";"New Commission";S;;N;N
"Old Commission";"Old Commission";S;;N;N
"New Tier";"New Tier";S;;N;N
"Old Tier";"Old Tier";S;;N;N
"Removed transactions:";"Removed transactions:";S;;N;N
"Declined transactions:";"Declined transactions:";S;;N;N
"Changed transactions:";"Changed transactions:";S;;N;N
"Compressed commission";"Compressed commission";S;;N;N
"Initialization affiliates list";"Initialization affiliates list";S;;N;N
"Initialization transactions list";"Initialization transactions list";S;;N;N
"Compressed transaction: %s";"Compressed transaction: %s";S;;N;N
"Rotator (Click to show rotated banners)";"Rotator (Click to show rotated banners)";S;affiliate;N;N
"Action with transactions of affiliates, who didn't achieve conditions";"Action with transactions of affiliates, who didn't achieve conditions";S;merchant;N;N
"Reached/didn't reach conditions";"Reached/didn't reach conditions";S;merchant;N;N
"in time period of recurrence";"in time period of recurrence";S;merchant;N;N
"Rotator (Click to show rotated banners) ";"Rotator (Click to show rotated banners)";B;;N;N
"Automatic processing";"Automatic processing";C;;N;N
