source;translation;type;module;status;customer
"Display payout option(s)";"Display payout option(s)";C;merchant;N;N
"Force choosing payout option";"Force choosing payout option";C;merchant;N;N
"If checked, user has to fill the payout option fields";"If checked, user has to fill the payout option fields";C;merchant;N;N
"Affiliate program Terms & Conditions";"Affiliate program Terms & Conditions";C;merchant;N;N
"Enter the text of yout terms & conditions";"Enter the text of yout terms & conditions";C;merchant;N;N
"Force acceptance of T & C";"Force acceptance of T & C";C;merchant;N;N
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";C;merchant;N;N
"not specified";"not specified";C;merchant;N;N
"Read more about clicks tracking in our knowledge base";"Read more about clicks tracking in our knowledge base";C;merchant;N;N
"Clicks tracking";"Clicks tracking";C;merchant;N;N
"Show pending background tasks";"Show pending background tasks";C;merchant;N;N
"Cron Job Integration";"Cron Job Integration";C;merchant;N;N
"CronJobIntegrationDescription";"Cron job is necessary for some features such as recurring commissions. This screen will help you to set it up correctly.";C;merchant;N;N
"IntegrationAffiliateHelp";"With this parameter you can force to register commission to this affiliate";C;merchant;N;N
"IntegrationCampaignHelp";"With this parameter you can force to register commission using this campaign";C;merchant;N;N
"IntegrationStatusHelp";"With this parameter you can force to set this status for this commission.";C;merchant;N;N
"IntegrationCommissionHelp";"Value of custom commissions. You can force to use this commissions value instead of commissions set in campaign. If you put % in front of the number, the commission will be computed as percentage";C;merchant;N;N
"Show advanced tracking options";"Show advanced tracking options";C;merchant;N;N
"Hide advanced tracking options";"Hide advanced tracking options";C;merchant;N;N
"No integration method selected. Please select integration method from list.";"No integration method selected. Please select integration method from list.";C;merchant;N;N
"Sales/Leads Tracking";"Sales/Leads Tracking";C;merchant;N;N
"Data %s";"Data %s";C;merchant;N;N
"Debugging settings";"Debugging settings";C;merchant;N;N
"Event log";"Event log";C;merchant;N;N
"Read more about troubleshooting in our knowledge base";"Read more about troubleshooting in our knowledge base";C;merchant;N;N
"Clear Email Form";"Clear Email Form";C;;N;N
"Load email from template ...";"Load email from template ...";C;;N;N
"Load mail from template";"Load mail from template";C;;N;N
"All Affiliates";"All Affiliates";C;merchant;N;N
"* Specify E-Mail Addresses";"* Specify E-Mail Addresses";C;merchant;N;N
"Define another filter";"Define another filter";C;merchant;N;N
"E-Mail addresses";"E-Mail addresses";C;merchant;N;N
"Select predefined filter";"Select predefined filter";C;merchant;N;N
"Label as paid payment";"Label as paid payment";C;merchant;N;N
"Label as paid";"Label as paid";C;merchant;N;N
"Export file header template";"Export file header template";C;merchant;N;N
"Export file row template";"Export file row template";C;merchant;N;N
"Export file footer template";"Export file footer template";C;merchant;N;N
"Export filename";"Export filename";C;merchant;N;N
"Username (email)";"Username (email)";C;merchant;N;N
"Edit payout option";"Edit payout option";C;merchant;N;N
"Period from";"Period from";C;merchant;N;N
"Period to";"Period to";C;merchant;N;N
"No method";"No method";C;merchant;N;N
"Add payout option";"Add payout option";C;merchant;N;N
"Are you sure you want to delete the selected payout option?";"Are you sure you want to delete the selected payout option?";C;merchant;N;N
"add payout balance";"add payout balance";C;merchant;N;N
"remove payout balance";"remove payout balance";C;merchant;N;N
"PayoutsByAffiliateDescription";"History of all payuts to your affiliates made in the affiliate program broken down by affiliate";C;merchant;N;N
"PayoutsHistoryDescription";"History of all payuts to your affiliates made in the affiliate program.";C;merchant;N;N
"Payout statistics (all time)";"Payout statistics (all time)";C;merchant;N;N
"Payout statistics this month";"Payout statistics this month";C;merchant;N;N
"Payouts Overview";"Payouts Overview";C;merchant;N;N
"PayoutsOverviewDescription";"Overview of your payouts – affiliate earnings waiting to be paid";C;merchant;N;N
"Please select at least one data line";"Please select at least one data line";C;merchant;N;N
"You cannot have the same data for both data lines";"You cannot have the same data for both data lines";C;merchant;N;N
"RawClicksDescription";"This is the list of all the clicks registered in your affiliate program.<br/>It is used for tracking by IP address and for you – if you want to check if some click came through.<br/><br/>All these clicks are stored also in another tables in a more efficient way, so it is recommended to delete old clicks from this list from time to time to improve performance.";C;merchant;T;N
"TransactionsListDescription";"List of all commissions (transactions) registered by the system.<br/>Only the transactions with commission are registered here, and per-click comissions (if you use them) are grouped into one record.";C;merchant;N;N
"TopAffiliatesDescription";"TopAffiliatesDescription";C;merchant;N;N
"Are you sure to delete selected click(s)?";"Are you sure to delete selected click(s)?";C;merchant;N;N
"Delete older than";"Delete older than";C;;N;N
"Are you sure you want to delete selected clicks?";"Are you sure you want to delete selected clicks?";C;merchant;N;N
"One week";"One week";C;;N;N
"Two weeks";"Two weeks";C;;N;N
"One month";"One month";C;;N;N
"Unknown tracking";"Unknown tracking";C;merchant;N;N
"Manually created";"Manually created";C;merchant;N;N
"Tracked by";"Tracked by";C;merchant;N;N
"Referrer url";"Referrer url";B;merchant;N;N
"Click data 1";"Click data 1";C;merchant;N;N
"Click data 2";"Click data 2";C;merchant;N;N
"Transaction details";"Transaction details";C;merchant;N;N
"Tracking details";"Tracking details";C;merchant;N;N
"Error computing commissions: ";"Error computing commissions: ";C;merchant;N;N
"per Sale";"per Sale";B;;N;N
"Transaction type";"Transaction type";B;merchant;N;N
"Support multi tier";"Support multi tier";C;merchant;N;N
"Payout status";"Payout status";B;merchant;N;N
"Compute commissions";"Compute commissions";C;merchant;N;N
"Data 3";"Data 3";C;merchant;N;N
"Data 4";"Data 4";C;merchant;N;N
"Data 5";"Data 5";C;merchant;N;N
"You need to choose affiliate to compute automatic commissions!";"You need to choose affiliate to compute automatic commissions!";C;merchant;N;N
"You need to choose campaign to compute automatic commissions!";"You need to choose campaign to compute automatic commissions!";C;merchant;N;N
"You need to choose the transaction type to compute automatic commissions!";"You need to choose the transaction type to compute automatic commissions!";C;merchant;N;N
"Add transaction";"Add transaction";C;merchant;N;N
"Add commission";"Add commission";C;merchant;N;N
"Note for affiliate";"Note for affiliate";C;merchant;N;N
"Refund management";"Refund management";C;merchant;N;N
"Do you really want to set refund / charge back on the selected transaction(s)?";"Do you really want to set refund / charge back on the selected transaction(s)?";C;merchant;N;N
"Make refund";"Make refund";C;merchant;N;N
"Make charge back";"Make charge back";C;merchant;N;N
"Are you sure you want to change status of selected commission(s)?";"Are you sure you want to change status of selected commission(s)?";C;merchant;N;N
"Pay commissions";"Pay commissions";C;merchant;N;N
"Transaction statistics";"Transaction statistics";C;merchant;N;N
"Transaction statistics this month";"Transaction statistics this month";C;merchant;N;N
"Transactions overview";"Transactions overview";C;merchant;N;N
"TransactionsOverviewDescription";"Overview of your commissions (transactions) generated";C;merchant;N;N
"Parent_Affiliate_signup_Help";"Parent affiliate is the affiliate who told you about this program";C;;T;N
"Referral_ID_signup_Help";"Referral ID can be 20 characters long and is used in affiliate links.";C;;N;N
"Panel settings";"Panel settings";C;;N;N
"PanelSettingsDescription";"Settings of your control panel";C;;N;N
"Plugin Configuration";"Plugin Configuration";C;;N;N
"Are you sure you want to deactivate this plugin?";"Are you sure you want to deactivate this plugin?";C;;N;N
"Are you sure you want to activate this plugin?";"Are you sure you want to activate this plugin?";C;;N;N
"Author: ";"Author: ";C;;N;N
"PluginsDescription";"Plugins and modules that can enhance or change the behavior of the system, or add new functionality";C;;N;N
"Proxy Server";"Proxy Server";C;;N;N
"ProxyServerConfigDescription";"If your server is behind a proxy, you can define it here. This setting is not necessary, you can try to set it only if you have problems with retrieving gadgets.";C;;N;N
"Port number";"Port number";C;;N;N
"Proxy User";"Proxy User";C;;N;N
"Are you sure you want to select this theme? Restart of the application is needed after theme change";"Are you sure you want to select this theme? Restart of the application is needed after theme change";C;;N;N
"Delete wallpaper";"Delete wallpaper";C;;N;N
"Active wallpaper can not be deleted";"Active wallpaper can not be deleted";C;;N;N
"Are you sure you want to delete this wallpaper";"Are you sure you want to delete this wallpaper";C;;N;N
"None wallpaper";"None wallpaper";C;;N;N
"Select desktop background color";"Select desktop background color";C;;N;N
"Select Wallpaper";"Select Wallpaper";C;;N;N
"Add custom wallpaper";"Add custom wallpaper";C;;N;N
"Drag this icon to QuickLaunch";"Drag this icon to QuickLaunch";C;;N;N
"Are you sure you want to set ";"Are you sure you want to set";C;;T;N
"Available countries";"Available countries";C;;N;N
"Double click to edit";"Double click to edit";C;;N;N
" ----------  Insert variable  ---------- ";" ----------  Insert variable  ---------- ";C;;N;N
"The following constant(s) are mandatory and have to be in the template:";"The following constant(s) are mandatory and have to be in the template:";C;;N;N
"The following constant(s) are misspelled or are in template more than once:";"The following constant(s) are misspelled or are in template more than once:";C;;N;N
"Html";"Html";B;;N;N
"Wysiwyg";"Wysiwyg";C;;N;N
"Your license does not allow activation of this feature.";"Your license does not allow activation of this feature.";C;;N;N
"Are you sure you want to deactivate this feature?";"Are you sure you want to deactivate this feature?";B;;N;N
"advanced search";"advanced search";C;;N;N
"Add custom filter field";"Add custom filter field";C;;N;N
"Last 7 days";"Last 7 days";B;;N;N
"This week (mon-sun)";"This week (mon-sun)";C;;N;N
"Last week (mop-sun)";"Last week (mop-sun)";C;;N;N
"Last working week (mon-fri)";"Last working week (mon-fri)";C;;N;N
"Last year";"Last year";B;;N;N
"Last 30 days";"Last 30 days";C;;N;N
"Last 90 days";"Last 90 days";C;;N;N
"Select date preset";"Select date preset";C;;N;N
"Select custom date";"Select custom date";C;;N;N
"Are you sure you want to delete selected filter preset?";"Are you sure you want to delete selected filter preset?";C;;N;N
"Clear filter";"Clear filter";C;;N;N
"Save filter";"Save filter";C;;N;N
"Delete filter";"Delete filter";C;;N;N
"Show filter";"Show filter";C;;N;N
"Hide filter";"Hide filter";C;;N;N
"advanced filter";"advanced filter";C;;N;N
"has to be valid date";"has to be valid date";C;;N;N
"has to be integer";"has to be integer";C;;N;N
"has to be greater than %s and lower than %s";"has to be greater than %s and lower than %s";C;;N;N
"is mandatory";"is mandatory";B;;N;N
"has to be number";"has to be number";C;;N;N
"Remove Attachment";"Remove Attachment";C;;N;N
"Uploading ...";"Uploading ...";C;;N;N
"Upload failed with error: %s";"Upload failed with error: %s";C;;N;N
"Change Flash SWF";"Change Flash SWF";C;;N;N
"Delete Flash SWF";"Delete Flash SWF";C;;N;N
"FLASH not uploaded";"FLASH not uploaded";C;;N;N
"Delete image";"Delete image";C;;N;N
"Change image";"Change image";C;;N;N
"Retype password again";"Retype password again";C;;N;N
"Data are cached";"Data are cached";C;;N;N
"Failed to add link - invalid url";"Failed to add link - invalid url";C;;N;N
"Open in same window/frame";"Open in same window/frame";C;;N;N
"Open in new window/frame (_blank)";"Open in new window/frame (_blank)";C;;N;N
"Open in parent window/frame (_parent)";"Open in parent window/frame (_parent)";C;;N;N
"Open in top window/frame (_top)";"Open in top window/frame (_top)";C;;N;N
"Add Link";"Add link";C;;N;N
"Bold Ctrl+B";"Bold Ctrl+B";C;;N;N
"Italic Ctrl+I";"Italic Ctrl+I";C;;N;N
"Underline Ctrl+U";"Underline Ctrl+U";C;;N;N
"Justify left Ctrl+L";"Justify left Ctrl+L";C;;N;N
"Justify center Ctrl+E";"Justify center Ctrl+E";C;;N;N
"Justify right Ctrl+R";"Justify right Ctrl+R";C;;N;N
"Select background color";"Select background color";C;;N;N
"Select foreground color";"Select foreground color";C;;N;N
"Strike through";"Strike through";C;;N;N
"Horizontal rule";"Horizontal rule";C;;N;N
"Ordered list";"Ordered list";C;;N;N
"Insert external image";"Insert external image";C;;N;N
"Enter an image URL:";"Enter an image URL:";C;;N;N
"Insert attached image";"Insert attached image";C;;N;N
"No image uploaded yet. Upload images first please.";"No image uploaded yet. Upload images first please.";C;;N;N
"Add link";"Add link";C;;N;N
"Remove link";"Remove link";C;;N;N
"Remove formating";"Remove formating";C;;N;N
"Change Font";"Change Font";C;;N;N
"Change Font Size";"Change Font Size";C;;N;N
"Set style of selected text";"Set style of selected text";C;;N;N
"Title 1";"Title 1";C;;N;N
"Title 2";"Title 2";C;;N;N
"Title 3";"Title 3";C;;N;N
"Source code";"Source code";C;;N;N
"Fieldset";"Fieldset";C;;N;N
" bytes";" bytes";C;;N;N
" kB";" kB";C;;N;N
" MB";" MB";C;;N;N
" GB";" GB";C;;N;N
"Gadget Url";"Gadget Url";C;;N;N
"Add gadget";"Add gadget";C;;N;N
"AddGadgetDescription";"Gadgets are small applications that can run on the desktop or in sidebar.<br/>Except our own gadgets you can use most of the gadgets from Netvibes or iGoogle.";C;;N;N
"Add Application Gadget";"Add Application Gadget";C;;N;N
"Add Custom Gadget";"Add Custom Gadget";C;;N;N
"Edit gadget";"Edit gadget";C;;N;N
"Gadget does ";"Gadget does ";C;;N;N
"10 min";"10 min";C;;N;N
"20 min";"20 min";C;;N;N
"30 min";"30 min";C;;N;N
"45 min";"45 min";C;;N;N
"1 hour";"1 hour";C;;N;N
"Are you sure you want to delete selected gadget?";"Are you sure you want to delete selected gadget?";C;;N;N
"Application Specific";"Application Specific";C;;N;N
"All gadgets";"All gadgets";C;;N;N
"Fun & Games";"Fun & Games";C;;N;N
"Add Gadget / Feed";"Add Gadget / Feed";C;;N;N
"Save modified rows";"Save modified rows";C;;N;N
"Refresh grid";"Refresh grid";C;;N;N
"Edit view";"Edit view";C;;N;N
"Export to csv";"Export to csv";C;;N;N
"No row selected";"No row selected";C;;N;N
"First page";"First page";C;;N;N
"Previous page";"Previous page";C;;N;N
"Next page";"Next page";C;;N;N
"Last page";"Last page";C;;N;N
"Save as new view";"Save as new view";C;;N;N
"Delete view";"Delete view";C;;N;N
"View Name";"View Name";C;;N;N
"Records Per Page";"Records Per Page";C;;N;N
"CSV delimiter";"CSV delimiter";C;;N;N
"Exported file you can download here";"Exported file you can download here";C;;N;N
"You have not selected export data";"You have not selected export data";C;;N;N
"Are you sure you want to delete selected file(s)?";"Are you sure you want to delete selected file(s)?";C;;N;N
"My computer";"My computer";C;;N;N
"The source of import file";"The source of import file";C;;N;N
"Path to server file";"Path to server file";C;;N;N
"You have not selected file";"You have not selected file";C;;N;N
"Are you sure you want to delete all old records in selected module(s)?";"Are you sure you want to delete all old records in selected module(s)?";C;;N;N
"You have to agree with the license.";"You have to agree with the license.";C;;N;N
"I Agree with the license";"I Agree with the license";C;;N;N
"License ID";"License ID";C;;N;N
"Apply for license key";"Apply for license key";C;;N;N
"Accept License";"Accept License";C;;N;N
"Retype Password";"Retype password";C;;N;N
"Database Hostname";"Database Hostname";B;;N;N
"Database Name";"Database Name";B;;N;N
"Internal Error";"Internal Error";C;;N;N
"Offline Validation Request";"Offline Validation Request";C;;N;N
"Retry Update";"Retry Update";C;;N;N
"Start Update";"Start Update";C;;N;N
"Version Update";"Version Update";C;;N;N
"Add custom translation";"Add custom translation";C;;N;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";C;;N;N
"Time format";"Time Format";C;;N;N
"Create language";"Create language";C;;N;N
"Import selected";"Import selected";C;;N;N
"Please wait, import of selected languages can take few minutes.";"Please wait, import of selected languages can take few minutes.";C;;N;N
"English Name";"English Name";C;;N;N
"Start import";"Start import";C;;N;N
"Import language";"Import language";C;;N;N
"Not translated";"Not translated";C;;N;N
"All translations";"All translations";C;;N;N
"System translations";"System translations";C;;N;N
"Custom translations";"Custom translations";C;;N;N
"Edit language";"Edit language";C;;N;N
"Language translations";"Language translations";C;;N;N
"Save language metadata";"Save language metadata";C;;N;N
"LanguagesDescription";"Manage languages, translations and date/time formats.";C;;N;N
"Are you sure you want to delete selected language(s)?";"Are you sure you want to delete selected language(s)?";C;;N;N
"Import new language into your account";"Import new language into your account";C;;N;N
"Create own language";"Create own language";C;;N;N
"Create new language";"Create new language";C;;N;N
"Delete language";"Delete language";C;;N;N
"Show list";"Show list";C;;N;N
"Remember me on this computer";"Remember me on this computer";C;;N;N
"I forgot password";"I forgot password";C;;N;N
"Enter code from picture";"Enter code from picture";C;;N;N
"Back to login";"Back to login";C;;N;N
"Set new password";"Set new password";C;;N;N
"Are you sure to delete all events?";"Are you sure to delete all events?";C;;N;N
"Are you sure to delete debug events?";"Are you sure to delete debug events?";C;;N;N
"Delete all events";"Delete all events";C;;N;N
"Delete debug events";"Delete debug events";C;;N;N
"Hide custom text body and generate it automatically from HTML version";"Hide custom text body and generate it automatically from HTML version";C;;N;N
"Edit custom text body of email";"Edit custom text body of email";C;;N;N
"In subject of mail can be used all variables supported in body of mail.";"In subject of mail can be used all variables supported in body of mail.";C;;N;N
"Html Body";"Html Body";C;;N;N
"Text Body";"Text Body";C;;N;N
"Attached files";"Attached files";C;;N;N
"Edit email template";"Edit email template";C;;N;N
"Edit selected template";"Edit selected template";C;;N;N
"Select Template";"Select Template";C;;N;N
"Text body";"Text body";C;;N;N
"Load to mail";"Load to mail";C;;N;N
"Load from sent mails";"Load from sent mails";C;;N;N
"Restart sending";"Restart sending";C;;N;N
"Do you want to delete selected mails?";"Do you want to delete selected mails?";C;;N;N
"Delete selected";"Delete selected";C;;N;N
"Restart selected";"Restart selected";C;;N;N
"Send pending mails";"Send pending mails";C;;N;N
"MailOutboxDescription";"All the emails sent by the system are visible here, together with their status (successfully sent or error).";C;;N;N
"Email address that will appear on emails sent by the system";"Email address that will appear on emails sent by the system";C;;N;N
"Name that will appear on emails sent by the system";"Name that will appear on emails sent by the system";C;;N;N
"Send by mail() function";"Send by mail() function";C;;N;N
"Send by SMTP";"Send by SMTP";C;;N;N
"SMTP User name";"SMTP User name";C;;N;N
"SMTP Password";"SMTP Password";C;;N;N
"SMTP TLS/SSL";"SMTP TLS/SSL";C;;N;N
"Send test message to email";"Send test message to email";C;;N;N
"Save & Send Test Message";"Save & Send Test Message";C;;N;N
"TextDirection(rtl or ltr)";"TextDirection(rtl or ltr)";C;;N;N
"Yes, Reload Application";"Yes, Reload Application";C;;N;N
"Request error";"Request error";C;;N;N
"Update license";"Update license";C;;N;N
"Revalidate license";"Revalidate license";C;;N;N
"Invalid license";"Invalid license";C;;N;N
"License ID can not be empty";"License ID can not be empty";C;;N;N
"Your license has changed. Restart is needed. Do you want to restart now?";"Your license has changed. Restart is needed. Do you want to restart now?";C;;N;N
"Error refreshing license (%s).";"Error refreshing license (%s).";C;;N;N
"Your session expired.";"Your session expired.";C;;N;N
"Invalid server response.";"Invalid server response.";C;;N;N
"Create new Mailing List";"Create new Mailing List";C;;N;N
"Mailing list name";"Mailing list name";C;;N;N
"Type in unique Mailing list name";"Type in unique Mailing list name";C;;N;N
"Success signup URL";"Success signup URL";C;;N;N
"User will be redirected to this url in case he will confirm his registration in Mailing list. It is used in case Double Optin mechanism is used. If not defined, default message is displayed without redirection.";"User will be redirected to this url in case he will confirm his registration in Mailing list. It is used in case Double Optin mechanism is used. If not defined, default message is displayed without redirection.";C;;N;N
"Double Opt-In";"Double Opt-In";C;;N;N
"Subscription to mailing list has to be confirmed by user. This is usually done by responding to a confirmation email sent to the email address in subsription request. This eliminates the chance of abuse where somebody submits somebody else's email address without their knowledge and against their will.";"Subscription to mailing list has to be confirmed by user. This is usually done by responding to a confirmation email sent to the email address in subsription request. This eliminates the chance of abuse where somebody submits somebody else's email address without their knowledge and against their will.";C;;N;N
"Here you can find list of your Mailing Lists. You can manage listings by editing existing or adding new Newsletter.";"Here you can find list of your Mailing Lists. You can manage listings by editing existing or adding new Newsletter.";C;;N;N
"Add new Mailing list";"Add new Mailing list";C;;N;N
"Load IP details";"Load IP details";C;;N;N
"Show desktop";"Show desktop";C;;N;N
"This icon can not be added to QuickLaunch";"This icon can not be added to QuickLaunch";C;;N;N
"Show desktop icon can't be removed.";"Show desktop icon can't be removed.";C;;N;N
"Are you sure you want to remove selected item from QuickLaunch?";"Are you sure you want to remove selected item from QuickLaunch?";C;;N;N
"LoginsHistoryDescription";"History of logins to the panels";C;;N;N
"OnlineUsersDescription";"List of online users";C;;N;N
"View online users";"View online users";C;;N;N
"View logins history";"View logins history";C;;N;N
"Online users description";"Online users description";C;;N;N
"Name of new role";"Name of new role";C;;N;N
"Copy of ";"Copy of ";C;;N;N
"Create new role";"Create new role";C;;N;N
"User roles privileges";"User roles privileges";C;;N;N
"New user role you can create by copying of existing role to new role. Default roles can't be deleted or modified!";"New user role you can create by copying of existing role to new role. Default roles can't be deleted or modified!";C;;N;N
"Delete Role";"Delete Role";C;;N;N
"Copy Role";"Copy Role";C;;N;N
"Copy User Role";"Copy User Role";C;;N;N
"Are you sure you want to delete role %s ?";"Are you sure you want to delete role %s ?";C;;N;N
"Click to open sidebar";"Click to open sidebar";C;;N;N
"Show in fron of windows";"Show in fron of windows";C;;N;N
"Show behind windows";"Show behind windows";C;;N;N
"Hide sidebar";"Hide sidebar";C;;N;N
"Pending Background Tasks";"Pending Background Tasks";C;;N;N
"Below is list of tasks, which are in normal circumstances executed by cron automatically. If you don't have properly installed cron, you can execute background tasks manually.";"Below is list of tasks, which are in normal circumstances executed by cron automatically. If you don't have properly installed cron, you can execute background tasks manually.";C;;N;N
"Stop execution";"Stop execution";C;;N;N
"Start cron manually";"Start cron manually";C;;N;N
"Starting cron request.";"Starting cron request.";C;;N;N
"Are you sure you want to delete selected file?";"Are you sure you want to delete selected file?";C;;N;N
"File from common templates is used";"File from common templates is used";C;;N;N
"Create specific file for this theme";"Create specific file for this theme";C;;N;N
"Edit this file";"Edit this file";C;;N;N
"Delete this file";"Delete this file";C;;N;N
"Are you sure you want to remove selected item?";"Are you sure you want to remove selected item?";C;;N;N
"Edit user profile";"Edit user profile";C;;N;N
"Confirmation required";"Confirmation required";C;;N;N
"Add field";"Add field";C;;N;N
"Are you sure you want to delete selected field(s)?";"Are you sure you want to delete selected field(s)?";C;;N;N
"read more";"read more";C;;N;N
"Add to Quick Launch";"Add to Quick Launch";C;;N;N
"Payout date";"Payout date";S;;N;N
"Invoice number";"Invoice number";B;;N;N
"Campaign not exist";"Campaign not exist";S;;N;N
"Javascript tracking code";"Javascript tracking code";S;affiliate;N;N
"Affiliate Sale Tracking Codes";"Affiliate Sale Tracking Codes";S;affiliate;N;N
"This feature allows your affiliate to place their own sale tracking codes on your thank you page. %s<br/>";"This feature allows your affiliate to place their own sale tracking codes on your thank you page. %s<br/>";S;affiliate;N;N
"Affiliate Tracking Code";"Affiliate Tracking Code";S;affiliate;N;N
"Commission Type";"Commission Type";S;merchant;N;N
"Tracking Code";"Tracking Code";S;merchant;N;N
"Selected parent can not be used!";"Selected parent can not be used!";S;merchant;N;N
"%s has to be valid email";"%s has to be valid email";S;;N;N
"Remote control email";"Remote control email";S;;N;N
"Owner name";"Owner name";S;;N;N
"Autoresponder's address";"Autoresponder's address";S;;N;N
"Autoresponder's subscription address (without the domain)";"Autoresponder's subscription address (without the domain)";S;;N;N
"Tracking tag";"Tracking tag";S;;N;N
"The tracking tag to be associated with the subscription";"The tracking tag to be associated with the subscription";S;;N;N
"Drop rules";"Drop rules";S;;N;N
"Auto Response Plus saved";"Auto Response Plus saved";S;;N;N
"Auto response plus";"Auto response plus";S;;N;N
"signed-up to your affiliate program at";"signed-up to your affiliate program at";S;merchant;N;N
"If you want to use coupon codes generated by your e-shop use [Import coupons]";"If you want to use coupon codes generated by your e-shop use [Import coupons]";S;merchant;N;N
"Edit Tracking Codes";"Edit Tracking Codes";C;affiliate;N;N
"Campaign tracking codes";"Campaign tracking codes";C;affiliate;N;N
"image";"image";C;affiliate;N;N
"javascript";"javascript";C;affiliate;N;N
"Are you sure you want to delete selected tracking code(s)";"Are you sure you want to delete selected tracking code(s)";C;merchant;N;N
"Are you sure you want to change status of selected affiliate tracking code(s)?";"Are you sure you want to change status of selected affiliate tracking code(s)?";C;merchant;N;N
"Detailed description of the coupon (e.g. how it can be used, what advantages does it give to customer, ...)";"Detailed description of the coupon (e.g. how it can be used, what advantages does it give to customer, ...)";C;;N;N
"This setting specifies how many coupons one affiliate can have. It is useful especially when coupons can be used only once and you do not want to one affiliate to grab all coupons.";"This setting specifies how many coupons one affiliate can have. It is useful especially when coupons can be used only once and you do not want to one affiliate to grab all coupons.";C;;N;N
"How many sales can be made using this coupon";"How many sales can be made using this coupon";C;;N;N
"Coupon assignment";"Coupon assignment";C;;N;N
"Coupon codes will be free and affiliate will be able to ask for allowed number of coupons (based on Maximum coupons per affiliate)";"Coupon codes will be free and affiliate will be able to ask for allowed number of coupons (based on Maximum coupons per affiliate)";C;;N;N
"Here you can define how coupon will look like. It will appear in affiliates panel in banners. Preview shows you how will it look like. This design will be also used for print options for affiliate.";"Here you can define how coupon will look like. It will appear in affiliates panel in banners. Preview shows you how will it look like. This design will be also used for print options for affiliate.";C;;N;N
"Number of coupons that will be generated. You should generate additional 10% of coupons for new possible affiliates (* 1.1)";"Number of coupons that will be generated. You should generate additional 10% of coupons for new possible affiliates (* 1.1)";C;;N;N
"110% coupons = ";"110% coupons = ";C;;N;N
"Here you should insert coupon codes exported from your e-shop. This is not file import, only text import. Just copy and paste coupon codes from your export file and separate them with comma.";"Here you should insert coupon codes exported from your e-shop. This is not file import, only text import. Just copy and paste coupon codes from your export file and separate them with comma.";C;;N;N
"Modified";"Modified";S;;N;N
"Scheduled";"Scheduled";S;;N;N
"Broadcast message will be delivered to all users signed into this newsletter.";"Broadcast message will be delivered to all users signed into this newsletter.";S;;N;N
"Recognize operation takes too long";"Recognize operation takes too long";C;;N;N
"Send new Broadcast message";"Send new Broadcast message";C;;N;N
"Broadcasts";"Broadcasts";C;;N;N
"Campaign description";"Campaign description";S;;N;N
"Affiliate - Invite affiliate to campaign";"Affiliate - Invite affiliate to campaign";B;;N;N
"You are invited to campaign";"You are invited to campaign";B;;N;N
"Status of %s selected transaction(s) was changed";"Status of %s selected transaction(s) was changed";S;merchant;N;N
"Failed to change status of %s selected transaction(s)";"Failed to change status of %s selected transaction(s)";S;merchant;N;N
"secret key";"secret key";S;;N;N
"Secure Key from WebMoney is needed for verification with WebMoney.";"Secure Key from WebMoney is needed for verification with WebMoney.";S;;N;N
"SecretKey plugin configuration saved";"SecretKey plugin configuration saved";S;;N;N
"WebMoney integration plugin";"WebMoney integration plugin";S;;N;N
"This plugin handles WebMoney notifications (integration of Post Affiliate with WebMoney).";"This plugin handles WebMoney notifications (integration of Post Affiliate with WebMoney).";S;;N;N
"Send invite to campaign email notification";"Send invite to campaign email notification";C;;N;N
"do not set parent affiliate";"do not set parent affiliate";C;merchant;N;N
"If you want to send mail to multiple affiliates, you can separate email addresses by comma";"If you want to send mail to multiple affiliates, you can separate email addresses by comma";C;merchant;N;N
"All %s";"All %s";C;;N;N
"Multiple or no value selected";"Multiple or no value selected";C;;N;N
"No option selected";"No option selected";C;;N;N
"Insert variable";"Insert variable";C;;N;N
"(only coupon code)";"(only coupon code)";S;;N;N
"Coupons and Offline Sales";"Coupons and Offline Sales";S;;N;N
"Coupons feature allows you to use coupons and offline sales form for offline marketing. %s";"Coupons feature allows you to use coupons and offline sales form for offline marketing. %s";S;;N;N
"Importing coupons was stopped, because coupons count is maximal";"Importing coupons was stopped, because coupons count is maximal";S;;N;N
"Sale was saved";"Sale was saved";S;;N;N
"Error, you entered invalid value for fixed cost!";"Error, you entered invalid value for fixed cost!";S;merchant;N;N
"Banner wrapper successfully saved";"Banner wrapper successfully saved";S;merchant;N;N
"Click URL";"Click URL";S;merchant;N;N
"Banner Name";"Banner Name";S;merchant;N;N
"Banner Html";"Banner Html";S;merchant;N;N
"Url to complete page with banner code.";"Url to complete page with banner code.";S;merchant;N;N
"Url to javascript banner code";"Url to javascript banner code";S;merchant;N;N
"Referrer";"Referrer";S;;N;N
"Orig. parent Id";"Orig. parent Id";S;merchant;N;N
