source;translation;type;module;status;customer
"Channels";"Canale";C;affiliate;T;N
"Creatives";"Reclame";C;affiliate;T;N
"SubIdTracking";"SubIdTracking";C;affiliate;T;Y
"Subaffiliates sales";"Vanzari sub-afiliati";C;affiliate;T;N
"Subaffiliates Stats";"Situatii sub-afiliati";C;affiliate;T;N
"Tree of Subaffiliates";"Arborele Sub-afiliatilor";C;affiliate;T;N
"Referral ID is already used";"ID`ul referinta este deja folosit";S;;T;N
"add bonus commission to original referer for every sale";"add bonus commission to original referer for every sale";S;;N;N
"add bonus commission %s to original referer for every sale";"add bonus commission %s to original referer for every sale";S;;N;N
"Settings";"Setari";B;;T;N
"Default Merchant Agreement";"Intelegere Comerciala Implicita";B;;T;N
"Show hidden banners";"Vizualizeaza bannerele ascunse";S;merchant;T;N
"Agreement between you and network owner.";"Intelegere intre tine si detinatorul retelei";C;affiliate;T;N
"Enter default agreement between you (network owner) and account owner. This agreement may contain definition of fees, billing details, etc";"Introdu tipul implicit de intelegere dintre tine (detinatorul retelei) si detinatorul contului. Aceasta intelegere poate contine definita costurilor, a modalitatilor de plata, etc";C;affiliate;T;N
"External URL";"URL Extern";C;;T;N
"Type in full URL to the site you want to replicate.";"Tasteaza intreg URLul paginii pe care vrei sa o reproduci";C;;T;N
"Replicate external URL";"Reprodu URL extern";C;;T;N
"Replicate local files";"Reprodu fisiere locale";C;;T;N
"Subaffiliates tree filter";"Filtru arbore subafiliati";C;affiliate;T;N
"Please add recepients.";"Va rugam sa adaugati recipienti .";S;affiliate;T;N
"Thank you, your mail will be delivered within next few minutes.";"Multumesc, mailul dvs. va fi trimis in cateva minute.";S;affiliate;T;N
"Other affiliate (hidden due privacy)";"Alt afiliat (ascuns din motive de confidentialitate)";S;affiliate;T;N
"No commissiongroup recognized - this is just hint: This campaign has type: %s. If, problem occured during commissiongrup recognition, you shoud check if this type is correct.";"No commissiongroup recognized - this is just hint: This campaign has type: %s. If, problem occured during commissiongrup recognition, you shoud check if this type is correct.";S;;N;N
"There must be exactly one default campaign";"There must be exactly one default campaign";S;;N;N
"URL must be unique.";"Adresa URL trebuie sa fie unica";S;;T;Y
" - default campaign";" - campania default";S;affiliate;T;Y
"Valid until";"Valid pana la";S;;T;Y
"Archive after expiration";"Arhiveaza dupa expirare";S;;T;N
"Banner does not exists";"Banner-ul nu exista";S;;T;N
"Banner in rotator saved";"Banner in rotator salvat ";S;;T;N
"Publish banner on date must be lower then Expire banner on";"Publish banner on date must be lower then Expire banner on";S;;N;N
"Visible";"Vizibil";S;;T;N
"Campaign Category";"Categorie Campanie";S;;T;N
"Campaigns categories";"Categoriile campaniei";S;;T;N
"Campaigns categories allow you to categorize your campaigns to tree-like structure. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Campaigns categories allow you to categorize your campaigns to tree-like structure. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"In category";"In categoria";S;;T;N
"Campaigns Categories";"Categorii Campanie";S;;T;N
"Campaign categories structure was saved";"Campaign categories structure was saved";S;;N;N
"Connect your affiliate program with Facebook. Help your affiliates to share banners on Facebook with friends.";"Connect your affiliate program with Facebook. Help your affiliates to share banners on Facebook with friends.";S;;N;N
"expand width by adding or expand height by adding must be defined";"expand width by adding or expand height by adding must be defined";S;;N;N
"expand height by adding or expand width by adding must be defined";"expand height by adding or expand width by adding must be defined";S;;N;N
"Matrix %sx fill bonus";"Matrix %sx fill bonus";S;;N;N
"Mail to friend";"Email unui prieten";S;;T;N
"This feature allows affiliates to send the promo emails directly from their panel to friends. %s";"Aceasta caracteristica permite afiliatilor a trimite e-mailuri promo direct din panoul lor prietenilor %s";S;;T;N
"More details read in our Knowledge Base";"Mai multe detalii in Knowledge Base";S;;T;N
"Personal message";"Mesaj personal";B;;T;N
"One or more of countries (";"Una sau mai multe dintre tarile (";S;;T;N
"Ascending";"Crescator";B;;T;N
"Descending";"Descrescator";B;;T;N
"lower than (<) %s";"mai mic decat (<) %s";S;;T;N
"higher than (>) %s";"mai mare decat (>) %s";S;;T;N
"between (>) %s and (<) %s";"intre (>) %s si (<) %s";S;;T;N
"equal to (=) %s";"egal cu (=) %s";S;;T;N
"Status of selected recurring transaction(s) was changed";"Statusul tranzactiilor recurente selectate a fost schimbat";S;;T;N
"Twitter Connect";"Conecteaza Twitter ";S;;T;N
"Help your affiliates to tweet about your banners through Twitter.";"Help your affiliates to tweet about your banners through Twitter.";S;;N;N
"Get Affiliate's childs e-mails";"Get Affiliate's childs e-mails";S;;N;N
"Scheduled  mail";"Programeaza email";S;;T;N
"Merchant - Commission approved";"Comerciant - Comisioane aprobate";B;merchant;T;N
"Commission approved";"Commisioane aprobate";B;merchant;T;N
"Campaign with id %s does not exist.";"Campania cu id %s nu exista.";S;merchant;T;N
"Banner with id %s does not exist.";"Bannerul cu id %s nu exista.";S;merchant;T;N
"Import %s";"Importa %s";S;;T;N
"Failed to delete type, some transactions are connected to this type. Remove them first.";"Failed to delete type, some transactions are connected to this type. Remove them first.";S;merchant;N;N
"Commission type successfully removed";"Tip comision sters cu succes";S;merchant;T;N
"Error during removing commission type:";"Eroare in timpul stergerii tipului de comision:";S;merchant;T;N
"Error during removing commission type settings:";"Error during removing commission type settings:";S;merchant;N;N
"Settings were saved";"Setarile au fost salvate";S;merchant;T;N
"It seems so, that your cron is not running. Please setup your cron properly.";"It seems so, that your cron is not running. Please setup your cron properly.";S;merchant;N;N
"Refund / chargeback of selected transaction(s) was successfully made";"Refund / chargeback of selected transaction(s) was successfully made";S;merchant;N;N
"Parent Banner ID";"ID Banner parinte";S;merchant;T;N
"Parent Transaction";"Parent Transaction";S;merchant;N;N
"Date inserted";"Data inserata";S;merchant;T;N
"Browser";"Browser";S;merchant;T;Y
"Recurring Commission ID";"Recurring Commission ID";S;merchant;T;Y
"Click Count";"Click Count";S;merchant;T;Y
"Tracking Method";"Metoda de urmarire";S;merchant;T;N
"Commission type ID";"ID tip comision";S;merchant;T;N
"Sale ID";"ID vanzare";S;merchant;T;N
"Split";"Imparte";S;merchant;T;N
"Log group ID";"Logheaza group ID";S;merchant;T;N
"Download unimported .csv";"Download unimported .csv";S;merchant;N;N
"Initialize import";"Initializeaza import";S;merchant;T;N
"Import Transactions";"Importa tranzactii";B;merchant;T;N
"Campaign ID is mandatory for automatic commissions computing";"Campaign ID is mandatory for automatic commissions computing";S;merchant;N;N
"User ID is mandatory for automatic commissions computing";"User ID is mandatory for automatic commissions computing";S;merchant;N;N
"Campaign with Campaign ID: ";"Campania cu ID Campanie: ";S;merchant;T;N
"Importing transactions";"Importa tranzactii";S;merchant;T;N
"Duplicate row";"Dubleaza linie";S;merchant;T;N
"Import was not successful.";"Importul nu s-a realizat cu succes.";S;merchant;T;N
"Username is already used by another user.";"Username este deja folosit.";S;;T;N
"Number of Logins";"Numar de Logari";S;merchant;T;N
"Number of logins";"Numar de logari";S;merchant;T;N
"affiliates";"affiliates";S;merchant;T;Y
"affiliates parentuserid";"affiliates parentuserid";S;merchant;T;Y
"payout options";"Obtiuni de plata";S;merchant;T;N
"Can not locate primary key item for ";"Nu pot loca cheia primara pentru";S;merchant;T;N
"Internal processing error during import from %s on line %s. Throw (horrible) exception: %s";"Internal processing error during import from %s on line %s. Throw (horrible) exception: %s";S;merchant;N;N
"Error occured during import from %s on line %s. Can not update affiliate with id %s. Throw exception: %s";"Error occured during import from %s on line %s. Can not update affiliate with id %s. Throw exception: %s";S;merchant;N;N
"Delete visitor affiliates";"Sterge vizitatori afiliati";S;affiliate;T;N
"Logout was not successful";"Logout was not successfull
Delogarea nu s-a realizat cu succes";S;;T;N
"Within a few minutes you will receive instruction on how to reset you password.";"In cateva minute, veti primi instructiuni despre cum sa resetati parola.";S;;T;N
"Could not import data. Exception: %s";"Nu am reusit sa import data. Exceptie: %s";S;;T;N
"Number of itmes in row do not match with number of header items.";"Numarul de iteme in rand nu se potrivesc cu numarul de articole antet.";S;;T;N
"Row %s: ";"Linii %s: ";S;;T;N
"Row %s has not any data. End of importing %s.";"Row %s has not any data. End of importing %s.";S;;N;N
"End of file. End of importing %s.";"Sfarsitul de fisier. Sfarsitul importatoare %s.";S;;T;N
"Imported rows: %s";"Linii importate: %s";S;;T;N
"Wrong rows: %s";"Linii gresite: %s";S;;T;N
"There must be exactly one row object";"There must be exactly one row object";S;;N;N
"Could not check database sql mode. Message: %s";"Could not check database sql mode. Message: %s";S;;N;N
"Database sql mode is ""NO_AUTO_VALUE_ON_ZERO"", remove it from mysql configuration file.";"Database sql mode is ""NO_AUTO_VALUE_ON_ZERO"", remove it from mysql configuration file.";S;;N;N
"Server access configured properly";"Acces Server configurat corect";S;;T;N
"Server access is probably not configured properly";"Acces Server nu este configurat corect";S;;T;N
"If you have Apache and mod_security module on it, it must be properly configured. If you notice some stability problems, please write to your hosting, that they turn off this module for location were PAP is installed. If you do not have Apache, then your server is probably not able to make requests to its self.";"If you have Apache and mod_security module on it, it must be properly configured. If you notice some stability problems, please write to your hosting, that they turn off this module for location were PAP is installed. If you do not have Apache, then your server is probably not able to make requests to its self.";S;;N;N
"Not availible";"Nu este disponibil";S;;T;N
"Corrupted language file %s";"Fisier de limba corupt %s";S;;T;N
"Delete Logins History";"Sterge Istorie Logari";S;;T;N
"%s refused active %s plugin";"%s refused active %s plugin";S;;N;N
"one week";"o saptamana";S;;T;N
"two weeks";"doua saptamani";S;;T;N
"one month";"o luna";S;;T;N
"Login history older than %s was deleted";"Login history older than %s was deleted";S;;N;N
"Failed to delete login history";"Nu am reusit sa sterg istorie logari";S;;T;N
"Setting %s have the same value %s, no change needed - skipping";"Setting %s have the same value %s, no change needed - skipping";S;;N;N
"Can not instantiate tasks %s with error %s";"Can not instantiate tasks %s with error %s";S;;N;N
"Running task %s";"Running task %s";S;;N;N
"Error while running task %s. Message: %s. Trace: %s.";"Error while running task %s. Message: %s. Trace: %s.";S;;N;N
"Server overloaded. Task runner interrupted (%s times/runs interrupted).";"Server overloaded. Task runner interrupted (%s times/runs interrupted).";S;;N;N
"Autoresponder";"Autoresponder";S;;T;Y
"AWeber autoresponder's subscription address; mylist@aweber.com";"AWeber autoresponder's subscription address; mylist@aweber.com";S;;N;N
"AWeber saved";"AWeber salvat";S;;T;N
"AWeber Autoresponder Integration";"AWeber Autoresponder integrare";S;;T;N
"Register your new affiliates automatically to AWeber.  Press the Configure button and enter your AWeber autoresponder list name.  To use, simply enable the AWeber ""Premium Web Cart"" email parser, located in your AWeber List Settings.";"Register your new affiliates automatically to AWeber.  Press the Configure button and enter your AWeber autoresponder list name.  To use, simply enable the AWeber ""Premium Web Cart"" email parser, located in your AWeber List Settings.";S;;N;N
"Affiliate ID will be used as Referral IDs so both numbers will be the same. %sWe do not recommend to use this plugin with ReferralID length constrain plugin, Username ReferralID plugin and Mandatory referral id for affiliate plugin.%s";"Affiliate ID will be used as Referral IDs so both numbers will be the same. %sWe do not recommend to use this plugin with ReferralID length constrain plugin, Username ReferralID plugin and Mandatory referral id for affiliate plugin.%s";S;;N;N
"Discount duty";"Reducere taxe";S;;T;N
"Discount freight";"Reducere transport";S;;T;N
"Discounts duty tax from total cost value.";"Discounts duty tax from total cost value.";S;;N;N
"Discounts freight tax from total cost value.";"Discounts freight tax from total cost value.";S;;N;N
"Custom value separator must be set.";"Custom value separator must be set.";S;;N;N
"Variable";"Variabile";S;;T;N
"Enter the variable used for storing PAP VisitorID.";"Enter the variable used for storing PAP VisitorID.";S;;N;N
"Configuration saved";"Configuratia salvata";S;;T;N
"Bluepay";"Bluepay";S;;T;Y
"This plugin handles Bluepay integration with PAP";"This plugin handles Bluepay integration with PAP";S;;N;N
"Business Catalyst API Login";"Business Catalyst API Login";S;;T;Y
"Business Catalyst API Password";"Business Catalyst API Password";S;;T;Y
"Business Catalyst domain name";"Business Catalyst domain name";S;;T;Y
"Domain name of your site in Business Catalyst. E.g. pap.businesscatalyst.com";"Domain name of your site in Business Catalyst. E.g. pap.businesscatalyst.com";S;;T;Y
"Business Catalyst API Site Id";"Business Catalyst API Site Id";S;;T;Y
"You can find this Site Id in Business Catalyst Admin panel - Api Integration";"You can find this Site Id in Business Catalyst Admin panel - Api Integration";S;;N;N
"PAP Custom field name in BC";"PAP Custom field name in BC";S;;N;N
"PAP custom field's name that you setup in Business Catalyst Admin Panel.";"PAP custom field's name that you setup in Business Catalyst Admin Panel.";S;;N;N
"Last synchronization date";"Ultima data sincronizare";S;;T;N
"Do not change this unless you are migrating to another Business Catalyst account. If you are migrating set this to date from when you want to start synchronization.";"Do not change this unless you are migrating to another Business Catalyst account. If you are migrating set this to date from when you want to start synchronization.";S;;N;N
"Last processed entity Id";"Id-ul ultimei entitati procesate";S;;T;N
"Do not change this unless you are migrating to another Business Catalyst account. If you are migrating set this to 0.";"Do not change this unless you are migrating to another Business Catalyst account. If you are migrating set this to 0.";S;;N;N
"Wrong DateTime format. Use: YYYY-MM-DD HH:MM:SS !";"Wrong DateTime format. Use: YYYY-MM-DD HH:MM:SS !";S;;N;N
"Business Catalyst plugin settings saved";"Business Catalyst plugin settings saved";S;;N;N
"Adobe Business Catalyst Plugin";"Adobe Business Catalyst Plugin";S;;T;Y
"This plugin handles Adobe Business Catalyst (integration of Post Affiliate with Adobe Business Catalyst)";"This plugin handles Adobe Business Catalyst (integration of Post Affiliate with Adobe Business Catalyst)";S;;N;N
"GetResponse API key";"GetResponse API key";S;;T;Y
"After signup of affiliate to Post Affiliate Pro, this plugin will register user also in GetResponse service. Plugins requires you to enter GetResponse API Key, which is offered only for customers paying for GetResponse services. GetResponse is an easy-to-use, web-based email marketing solution that can help you to build your permission-based mailing lists, maximize your conversion ratios, increase your profitability and build customer confidence. Visit GetResponse here  at %s";"After signup of affiliate to Post Affiliate Pro, this plugin will register user also in GetResponse service. Plugins requires you to enter GetResponse API Key, which is offered only for customers paying for GetResponse services. GetResponse is an easy-to-use, web-based email marketing solution that can help you to build your permission-based mailing lists, maximize your conversion ratios, increase your profitability and build customer confidence. Visit GetResponse here  at %s";S;;N;N
"Use value before separator as a coupon";"Use value before separator as a coupon";S;;N;N
"Save only matched recurring commission";"Save only matched recurring commission";S;;N;N
"Approve affiliate after successful payment";"Aproba afiliat dupa plata cu succes";S;;T;N
"When this option is checked PAP expects that value in custom field before separator is a coupon code. In paypal button code put the coupon code into ""custom"" field and then use code to set correct separator PostAffTracker.setAppendValuesToField('YOUR_SEPARATOR');";"When this option is checked PAP expects that value in custom field before separator is a coupon code. In paypal button code put the coupon code into ""custom"" field and then use code to set correct separator PostAffTracker.setAppendValuesToField('YOUR_SEPARATOR');";S;;N;N
"This setting causes, that every recurring payment will be saved only if orderid (subscription id) will be matched with orderid in recurring commissions. If orderid will not be matched, than initialize recurring commission will not be created.";"This setting causes, that every recurring payment will be saved only if orderid (subscription id) will be matched with orderid in recurring commissions. If orderid will not be matched, than initialize recurring commission will not be created.";S;;N;N
"When this is checked, general sale will be saved as recurring commission.";"When this is checked, general sale will be saved as recurring commission.";S;;N;N
"Process all items in cart as one big transaction.";"Proceseaza toate item-urile din cos ca si o tranzactie mai mare .";S;;T;N
"You need insert Custom value separator for tracking by coupons";"You need insert Custom value separator for tracking by coupons";S;;N;N
"Affiliate user ids will be genrated as numeric sequence from specified number. New affiliates will have userid set to previous_userid+1. %sWe do not recommend to use this plugin with Mandatory referral id for affiliate plugin.%s";"Affiliate user ids will be genrated as numeric sequence from specified number. New affiliates will have userid set to previous_userid+1. %sWe do not recommend to use this plugin with Mandatory referral id for affiliate plugin.%s";S;affiliate;N;N
"Days of validity";"Zile de valabilitate";S;affiliate;T;N
"Number of days that defines validity of this plugin action (in days)";"Numarul de zile care defineşte valabilitate a acestui plug-actiune (in zile)";S;affiliate;T;N
"Bonus amount";"Suma Bonus";S;affiliate;T;N
"Bonus type";"Bonus tip";S;affiliate;T;N
"Subaffiliate first sale extra bonus";"Subaffiliate prima vanzare extra bonus";S;affiliate;T;N
"This plugin will create an extra bonus for affiliate, when his sub-affiliate make first sale.";"Acest plugin va crea un bonus suplimentar pentru afiliat, in cazul in care  sub-afiliatul lui  face prima vanzare.";S;affiliate;T;N
"Top level affiliate takes 100% commission from sub affiliates. It is not recommended to use this plugin with activated Top Level Affiliate Fixed Commision!";"Top level affiliate takes 100% commission from sub affiliates. It is not recommended to use this plugin with activated Top Level Affiliate Fixed Commision!";S;affiliate;N;N
"Substract shipping and handling from total cost";"Scade transportul si manipularea din costul total";S;;T;N
"Subtotal value will be used as total cost. Subtotal cost is total cost value without shipping and handling cost";"Subtotal value will be used as total cost. Subtotal cost is total cost value without shipping and handling cost";S;;N;N
"Check ccBill refunds and chargebacks";"Check ccBill refunds and chargebacks";S;;N;N
"Processed rebill from ccBill transaction: ";"Processed rebill from ccBill transaction: ";S;;N;N
"Process rebills";"Process rebills";S;;N;N
"Use recurring commission feature to handle the recurring payments";"Use recurring commission feature to handle the recurring payments";S;;N;N
"Refunds and chargebacks processing time frame";"Refunds and chargebacks processing time frame";S;;N;N
"ccBill account number";"ccBill account numar";S;;T;Y
"ccBill subaccount number";"ccBill subaccount numar";S;;T;Y
"ccBill datalink username";"ccBill datalink nume utilizator";S;;T;Y
"ccBill datalink password";"ccBill datalink parola";S;;T;Y
"If you want to process refunds or chargebacks, you need to set up your ccBill account";"If you want to process refunds or chargebacks, you need to set up your ccBill account";S;;N;N
"If recurring commission feature is avaliable, it will be used to handle all recurring payments from ccBill";"If recurring commission feature is avaliable, it will be used to handle all recurring payments from ccBill";S;;N;N
"Maximum timeframe, that will be checked for refunds or chargebacks changes";"Maximum timeframe, that will be checked for refunds or chargebacks changes";S;;N;N
"Insert here your ccBill account number";"Insert here your ccBill account number";S;;N;N
"Insert here your ccBill subaccount number";"Insert here your ccBill subaccount number";S;;N;N
"Insert here your ccBill datalink username";"Insert here your ccBill datalink username";S;;N;N
"Insert here your ccBill datalink password";"Insert here your ccBill datalink password";S;;N;N
"Send to a friend";"Trimite unui prieten";B;;T;N
"SubId tracking can be made using <strong>Channels</strong>. For additional tracking, you can append up to two custom parameters <b>data1</b> and <b>data2</b> to the link URL.<br/>These parameters will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";"SubId tracking can be made using <strong>Channels</strong>. For additional tracking, you can append up to two custom parameters <b>data1</b> and <b>data2</b> to the link URL.<br/>These parameters will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";S;affiliate;N;N
"cost";"cost";S;;T;Y
"numbers";"numere";S;;T;N
"Totals";"Totaluri";S;;T;N
"avg commission";"avg commission";S;;N;N
"Categories";"Categorii";B;;T;N
"You can modify campaign categories by dragging them.";"You can modify campaign categories by dragging them.";S;merchant;N;N
"No Campaign Categories exists";"No Campaign Categories exists";S;merchant;N;N
"You should put this clicks tracking code into <b>EVERY</b> page that will be the target of affiliate links.<br/>The best practice is to put it somewhere into the footer of your page.<br/>If you use good website content management system, this should guarantee that the tracking code will be executed in every page.";"You should put this clicks tracking code into <b>EVERY</b> page that will be the target of affiliate links.<br/>The best practice is to put it somewhere into the footer of your page.<br/>If you use good website content management system, this should guarantee that the tracking code will be executed in every page.";S;merchant;N;N
"ID:";"ID:";S;merchant;T;Y
"Cookie privacy policy influences if the tracking cookies will be blocked by browsers, so it si important to set it.<br/>You should set at least Compact P3P policy. If you don't want to generate it for your site, use the following string: NOI NID ADMa DEVa PSAa OUR BUS ONL UNI COM STA OTC";"Cookie privacy policy influences if the tracking cookies will be blocked by browsers, so it si important to set it.<br/>You should set at least Compact P3P policy. If you don't want to generate it for your site, use the following string: NOI NID ADMa DEVa PSAa OUR BUS ONL UNI COM STA OTC";S;merchant;N;N
"Country settings";"Setari tara";S;merchant;T;N
"Set up cron interval (default value is every five minutes).";"Set up cron interval (default value is every five minutes).";S;merchant;N;N
"This command you can use directly from crontab:";"This command you can use directly from crontab:";S;merchant;N;N
"Shared options";"Shared options";S;merchant;N;N
"affiliate will be saved as a child to his original referring affiliate and the matrix of original referring affiliate will be expanded";"affiliate will be saved as a child to his original referring affiliate and the matrix of original referring affiliate will be expanded";S;merchant;N;N
"Delete logins history";"Sterge istorie logari";S;merchant;T;N
"Delete logins history older than";"Sterge istorie logari mai vechi decat";S;merchant;T;N
"Transaction data";"Tranzactie data";S;merchant;T;N
"Import file format";"Importa fisier format";S;merchant;T;N
"Import file";"Importa fisier";S;merchant;T;N
"Transaction import settings";"Importa setari tranzactii";S;merchant;T;N
"Download of DpApi.class.php file";"Download of DpApi.class.php file";S;;N;N
"PapApi.class.php is bundled to each distribution of DownloadProtect";"PapApi.class.php is bundled to each distribution of DownloadProtect";S;;N;N
"To start manual execution of background tasks click button Start. Application will execute all pending background tasks automatically in multiple requests from browser (one browser request takes about 10 seconds and in this time can be other requests sent from browser delayed). Cron tasks execution will continue until you push Stop button or close this window.";"To start manual execution of background tasks click button Start. Application will execute all pending background tasks automatically in multiple requests from browser (one browser request takes about 10 seconds and in this time can be other requests sent from browser delayed). Cron tasks execution will continue until you push Stop button or close this window.";S;;N;N
"Broadcast Email";"Broadcast Email";C;affiliate;T;Y
"You can send email to all your child affiliates.";"Poti trimite emailuri la toti subafiliati tai.";C;affiliate;T;N
"Show";"Arata";C;;T;N
"Enter emails separated by new line, comma or semicolon.";"Enter emails separated by new line, comma or semicolon.";C;;N;N
"use system default email";"foloseste email default system";C;;T;N
"Sender";"Expeditor";C;;T;N
"Send this email to all your friends. Just enter their email addresses separated by comma, new line or semicolon and hit button Send.";"Send this email to all your friends. Just enter their email addresses separated by comma, new line or semicolon and hit button Send.";C;;N;N
"use my email - %s";"use my email - %s";C;;N;N
"Your network account";"Your network account";C;affiliate;N;N
"Always";"Intotdeauna";C;;T;N
"Publish banner on";"Publica banner";C;;T;N
"Expire banner on";"Expira banner";C;;T;N
"Archive banner after expiration";"Archive banner after expiration";C;;N;N
"Show all campaigns";"Arata toate campaniile";C;affiliate;T;N
"Save structure";"Salveaza structura";C;;T;N
"New category";"categorie noua";C;;T;N
"New Category";"Categorie noua";C;;T;N
"Categories structure changed, but is not saved";"Categories structure changed, but is not saved";C;;N;N
"Categories structure";"Categorii structura";C;;T;N
"Change...";"Schimba...";C;;T;N
"Campaigns Categories Manager";"Campaigns Categories Manager";C;;N;N
"CampaignsCategoryListDescription";"CampaignsCategoryListDescription";C;;N;N
"Image";"Imagine";C;;T;N
"category is visible to all affiliates";"categoria este vizibila tuturor afiliatilor";C;;T;N
"Save category";"Salveaza categorie";C;;T;N
"Category details";"Detalii categorie";C;;T;N
"Edit categories";"Editeaza categorie";C;;T;N
"No category selected. Please select one, or create new one.";"Nici o categorie nu este selectata. Va rugam sa selectati una sau sa creati una noua .";C;;T;N
"For description of statuses see knowledgebase. %s";"For description of statuses see knowledgebase. %s";C;affiliate;N;N
"Priority";"Prioritate";C;;T;N
"Numeric value. Priority can affect movement of the affiliate throught commission groups by performance rules.";"Numeric value. Priority can affect movement of the affiliate throught commission groups by performance rules.";C;;N;N
"add filled matrix bonus";"add filled matrix bonus";C;;N;N
"remove last filled matrix bonus";"remove last filled matrix bonus";C;;N;N
"expand width by adding";"extinde latime prin adaugare";C;;T;N
"expand height by adding";"extinde inaltime prin adaugare";C;;T;N
"Full-Forced Matrix";"Full-Forced Matrix";C;;N;N
"This option also apply forced-matrix rules for unreffered affiliates that are normally attached to affiliate set-up in 'Assign non-referred affiliate to' option.";"This option also apply forced-matrix rules for unreffered affiliates that are normally attached to affiliate set-up in 'Assign non-referred affiliate to' option.";C;;N;N
"Matrix fill bonus";"Matrix fill bonus";C;;N;N
"Bonus given to the affiliate when he fills his matrix";"Bonus given to the affiliate when he fills his matrix";C;;N;N
"all other filled matrixes";"all other filled matrixes";C;;N;N
"Expand matrix";"Expand matrice";C;;T;N
"%s or %s must be defined";"%s or %s trebuie sa fie definite";C;;T;N
"%sx filled matrix";"%sx filled matrix";C;;N;N
"Send emails per minute";"Send emailuri pe minut";C;;T;N
"With country specific commissions you can specify differen amount of commission related to sepcific country or gorup of countries. If there are no country commissions defined, you can specify one by clicking on ""Add country specific item"" button.";"With country specific commissions you can specify differen amount of commission related to sepcific country or gorup of countries. If there are no country commissions defined, you can specify one by clicking on ""Add country specific item"" button.";C;;N;N
"There are no country specific commissions defined";"There are no country specific commissions defined";C;;N;N
"Custom %s commissions for country:";"Personalizeaza %s comisionul pentru tara:";C;;T;N
"Remove";"Sterge";C;;T;Y
"...";"...";C;;N;N
"and %s more";"and %s more";C;;N;N
"United States, metro areas";"Statele Unite, zone metropolitane";C;;T;N
"Add country specific commission";"Adauga comision specific tara ";C;;T;N
"You must enable this commission type first, to be able to add more commissions specific for certain country.";"You must enable this commission type first, to be able to add more commissions specific for certain country.";C;;N;N
"Campaign invitation";"Invitatie campanie";C;;T;N
"Banner In Rotator";"Banner In Rotator";C;merchant;T;Y
"If your default affiliate is not invited into your default campaign, unreferred sales do not be added to the default affiliate.";"If your default affiliate is not invited into your default campaign, unreferred sales do not be added to the default affiliate.";C;merchant;N;N
"[cs] - defined for specified country(countries)";"[cs] - defined for specified country(countries)";C;merchant;N;N
"On commission approved";"On commission approved";C;merchant;N;N
"Max. transactions count";"Numarul maxim de tranzactii";C;merchant;T;N
"You can specify maximum transactions that will be included in your email reports. This can prevent from sending huge mails with thousands of transactions in list. Note: Negative number will turn of this limitation";"You can specify maximum transactions that will be included in your email reports. This can prevent from sending huge mails with thousands of transactions in list. Note: Negative number will turn of this limitation";C;merchant;N;N
"Delete expired visitor - affiliate relations";"Sterge vizitatorii expirati - relatii de afiliere";C;merchant;T;N
"Affiliate cannot change his username";"Affiliate cannot change his username";B;merchant;N;N
"Below you will find integration wizards, which will help you to integrate your installation with your website, shop or payment processor.";"Below you will find integration wizards, which will help you to integrate your installation with your website, shop or payment processor.";C;merchant;N;N
"If checked, then all invoices generated when affiliates are paid will be sent to merchant.";"If checked, then all invoices generated when affiliates are paid will be sent to merchant.";C;merchant;N;N
"If checked, then all invoices generated when affiliates are paid will be sent to affiliate.";"If checked, then all invoices generated when affiliates are paid will be sent to affiliate.";C;merchant;N;N
"Channel code";"Channel code";C;merchant;T;Y
"Channel code of currently selected affiliate";"Channel code of currently selected affiliate";C;merchant;N;N
"Compute commissions automaticaly";"Calculeaza comisioanele automat";C;merchant;T;N
"Do not match";"Nu se potrivesc";C;merchant;T;N
"Match transaction by";"Match transaction by";C;merchant;N;N
"Only first transaction will be imported, other transatcions with same ID will be ignored";"Only first transaction will be imported, other transatcions with same ID will be ignored";C;merchant;N;N
"From input data";"Din date de intrare";C;merchant;T;N
"Status of imported transactions";"Statutul tranzactiilor importate";C;merchant;T;N
"Skip first row";"Sari prima linie";C;merchant;T;N
"Please select source file";"Va rugam sa selectati fisierul sursa";C;merchant;T;N
"Transactions Import";"Import tranzactii";C;merchant;T;N
"Field %s is required. Please select it in one of fields select boxes.";"Camp %s este necesar. Selectati in una din boxele urmatoare.";C;merchant;T;N
"Field %s";"Camp %s";C;merchant;T;N
"has to be longer than %s characters";"trebuie sa fie mai lung decat  %s caractere";C;;T;N
"has to be shorter than %s characters";"trebuie sa fie mai scurt decat %s caractere";C;;T;N
"Toggle text left to right";"Toggle text left to right";C;;N;N
"Add %s Gadget";"Add %s Gadget";C;;N;N
"10 min";"10 min";C;;T;Y
"20 min";"20 min";C;;T;Y
"30 min";"30 min";C;;T;Y
"45 min";"45 min";C;;T;Y
"Are you sure you want to delete selected logins?";"Sunteţi sigur că doriţi să ştergeţi login-uri selectate?";C;;T;N
"Compressed commission rule saved";"Compressed commission rule saved";S;;N;N
"Compressed commission placement model";"Compressed commission placement model";S;;N;N
